date,open,high,low,close,adjustedClose,volume,amount
2005-06-02,835.47,835.49,812.99,818.38,818.38,9508657,5220786229
2005-06-03,816.55,823.86,807.97,818.03,818.03,7936056,4164754479
2005-06-06,816.73,839.15,807.78,839,839,9009185,4685006534
2005-06-07,841.58,858.09,835.18,837.28,837.28,13067068,7248577634
2005-06-08,848.54,908.83,844.47,905.77,905.77,32907839,17414544247
2005-06-09,907.57,925.36,895.04,912.6,912.6,33141840,17782386004
2005-06-10,911.94,911.94,889.1,894.56,894.56,22391502,12006754528
2005-06-13,895,900.18,877.69,892.96,892.96,15628002,7944060172
2005-06-14,895.39,905.41,882.86,883.54,883.54,14343570,7692070462
2005-06-15,881.21,881.25,865.14,866.83,866.83,11454056,6272310250
2005-06-16,866.66,879.49,861.83,879.24,879.24,11049685,6115269193
2005-06-17,883.6,888.08,876.04,880.34,880.34,14963009,8285455982
2005-06-20,881.62,906.48,872.56,906.26,906.26,18992082,10290889580
2005-06-21,906.31,906.31,894.39,896.17,896.17,12774784,6890936652
2005-06-22,894.77,901.24,891.93,900.65,900.65,10478134,5882401451
2005-06-23,900.06,904.9,892.83,893.57,893.57,9509308,5465028353
2005-06-24,892.06,898.67,888.4,898.3,898.3,8918739,4732186046
2005-06-27,904.21,920.65,904.21,916.04,916.04,16545402,8903493734
2005-06-28,913.48,913.48,901.21,903.72,903.72,10402219,5536098456
2005-06-29,906.75,907.57,898.08,898.9,898.9,10806746,5751998008
2005-06-30,897.1,897.1,876.88,878.69,878.69,10855472,5597946269
2005-07-01,875.93,875.93,858.37,859.49,859.49,10094597,5086726820
2005-07-04,855.32,856.1,842.81,855.93,855.93,8840277,4026099534
2005-07-05,853.68,856.74,845.36,849.68,849.68,7992688,4529674417
2005-07-06,850.25,854.45,838.61,842.56,842.56,6898314,3627265630
2005-07-07,841.75,848.02,839.28,844.73,844.73,5962465,2901826588
2005-07-08,842.62,842.62,827.23,829.49,829.49,7221000,3447787083
2005-07-11,837.86,850.66,822.52,824.1,824.1,8439006,4092653674
2005-07-12,821.91,854.29,818.86,851.82,851.82,14989871,7519245269
2005-07-13,850.47,851.95,841.86,846.23,846.23,9398842,4674024437
2005-07-14,844.94,856.09,843.18,849.59,849.59,9361968,4742557429
2005-07-15,849.87,854.6,837.78,841,841,8889563,4203939701
2005-07-18,839.22,840.01,829.68,832.99,832.99,8500006,3767754660
2005-07-19,831.5,840.14,829.28,835.61,835.61,7891818,3622924794
2005-07-20,835.3,844.71,832.14,842.64,842.64,8526473,3953440082
2005-07-21,842.75,843.99,835.76,843.99,843.99,8366101,4118496717
2005-07-22,847.54,867.16,842.99,859.69,859.69,21630000,10210013616
2005-07-25,858.33,860.95,854.28,856.86,856.86,11816080,5762385031
2005-07-26,856.19,880.03,856.19,876.48,876.48,21826776,10513580671
2005-07-27,876.94,894.03,876.04,894.01,894.01,20409537,9688109273
2005-07-28,893.88,901,888.5,890.89,890.89,20622527,10326374188
2005-07-29,889.41,892.29,883.38,888.16,888.16,13397406,6409062024
2005-08-01,887.72,897.28,885.85,891.61,891.61,11808309,5451576867
2005-08-02,892.13,903.65,888.4,903.6,903.6,14292547,6441958706
2005-08-03,905.18,919.28,903.76,909.57,909.57,25786298,11911777040
2005-08-04,907.42,909.83,901.62,904.15,904.15,14519256,6682690057
2005-08-05,904.04,923.81,903.94,923.8,923.8,19123765,9585685726
2005-08-08,926.57,933.15,923.57,927.47,927.47,21608944,11135756693
2005-08-09,926.97,933.39,919.11,933.09,933.09,19532907,9704541246
2005-08-10,933.26,940.37,926.28,940.37,940.37,21515763,10214864206
2005-08-11,940.78,953.99,939.39,953.99,953.99,27073666,14042061872
2005-08-12,954.72,959.27,933.98,938.32,938.32,29168144,14457553256
2005-08-15,937.71,954.5,936.11,954.5,954.5,20430813,10503460782
2005-08-16,955.27,959.34,939.92,945.06,945.06,23861818,12606079730
2005-08-17,943.41,953.34,930.33,953.01,953.01,21457769,10910460911
2005-08-18,954.16,956.84,919.12,920.67,920.67,31855327,15916423709
2005-08-19,918.09,927.32,910.08,923.04,923.04,22242679,10881501177
2005-08-22,923.11,933.35,919.22,931.67,931.67,16031010,7745835021
2005-08-23,931.81,931.81,915.03,923.41,923.41,15406488,7508824639
2005-08-24,923.56,935.23,923.56,930.65,930.65,15959747,7736512283
2005-08-25,930.97,933.2,920.61,930.12,930.12,16292057,7604864624
2005-08-26,930.25,930.33,921.84,928.26,928.26,15429804,7186198527
2005-08-29,928.34,928.34,913.77,917.37,917.37,15462261,7137708170
2005-08-30,916.09,920.21,912.84,914.88,914.88,12438170,5858436210
2005-08-31,915.12,928.21,911.51,927.92,927.92,14623630,7034282250
2005-09-01,928.52,944.95,926.06,944.56,944.56,22306384,10558677965
2005-09-02,945.98,947.92,941.31,947.87,947.87,18614438,8864773608
2005-09-05,949.08,952.98,944.63,952.72,952.72,17843318,8242226133
2005-09-06,953.41,956.3,934.97,936.61,936.61,21222255,10583985179
2005-09-07,934.99,952.9,932.65,952.76,952.76,19608466,9956808193
2005-09-08,954.27,958.87,947.71,955.28,955.28,22424393,11753260243
2005-09-09,955.11,959.9,946.02,949.07,949.07,16219310,7924193974
2005-09-12,949.78,952.55,945.4,949.51,949.51,11672613,5610130326
2005-09-13,949.58,963.92,948.13,963.77,963.77,16579431,7999031246
2005-09-14,964.97,970.26,961.64,970.19,970.19,19958291,9942627972
2005-09-15,970.58,970.96,965.66,969.6,969.6,16377679,8098160518
2005-09-16,969.62,970.37,964.28,967.49,967.49,13978571,6989327513
2005-09-19,967.44,971.99,964.26,971.14,971.14,14737421,7427481654
2005-09-20,971.38,971.65,957.12,961.92,961.92,18636604,9189438331
2005-09-21,961.37,961.37,943.82,944.41,944.41,18541895,8760459022
2005-09-22,942.73,942.73,914.23,923.27,923.27,18115525,8625589892
2005-09-23,921.51,927.42,914.81,916.15,916.15,11547644,5549882042
2005-09-26,915.84,919.65,913.61,918.48,918.48,8836241,4398425669
2005-09-27,918.87,921.13,903.39,904.21,904.21,11086056,5576097392
2005-09-28,903.33,910.33,901.38,903.72,903.72,8850310,4331475905
2005-09-29,904.28,915.97,904.28,915.97,915.97,11938978,5798238295
2005-09-30,916.59,918.66,913.45,917.39,917.39,9001433,4529466676
2005-10-10,917.21,917.21,906.88,907.32,907.32,7158451,3665624376
2005-10-11,906.63,919.8,904.04,919.72,919.72,7758295,4032539378
2005-10-12,920.45,926.09,917.38,923.48,923.48,12208852,6653231000
2005-10-13,923.43,926.01,916.28,916.5,916.5,10828904,6021814326
2005-10-14,916.34,917.89,902.81,904.83,904.83,10123940,5568049025
2005-10-17,903.27,903.27,892.36,897.62,897.62,10552506,5516482064
2005-10-18,897.37,903,895.62,902.37,902.37,11366317,5849997730
2005-10-19,902.04,907.88,897.04,898.74,898.74,11033048,5474099406
2005-10-20,898.89,900.13,889.57,899.91,899.91,12608725,6082545635
2005-10-21,899.65,907.79,897.99,904.41,904.41,11364588,5645096184
2005-10-24,905.13,908.45,900.23,906.65,906.65,9218982,4674775354
2005-10-25,905.97,905.97,893.61,894.27,894.27,11213401,5687104900
2005-10-26,892.62,892.62,873.9,875.82,875.82,12167123,5911800808
2005-10-27,873.47,879.67,869.72,875.85,875.85,11908588,5881848405
2005-10-28,875.86,880.21,859.69,867.73,867.73,11973376,5565266453
2005-10-31,866.62,878.41,866.15,876.28,876.28,10443651,4954801462
2005-11-01,875.96,875.96,862.69,872.86,872.86,10082745,4762514458
2005-11-02,873.39,884.94,873.39,882.48,882.48,13104973,6115386842
2005-11-03,882.19,885.68,872.11,874.58,874.58,12179182,5843191842
2005-11-04,873.35,878.36,869.68,878.36,878.36,9567310,4570236086
2005-11-07,877.62,877.62,870.08,877.28,877.28,7713259,3758294613
2005-11-08,876.43,881.9,870.96,881.52,881.52,10128761,4617261094
2005-11-09,881.51,884.94,878.68,879.25,879.25,11774405,5544780425
2005-11-10,878.62,878.62,862.09,862.97,862.97,10853771,5071603818
2005-11-11,861.22,867.33,857.79,864.79,864.79,9219720,4221479222
2005-11-14,864.08,864.25,858.34,862.15,862.15,6271674,2924317719
2005-11-15,862.07,867.46,853.86,856.64,856.64,8252478,4158739868
2005-11-16,855.45,863.17,847.49,863.12,863.12,9066138,4185382359
2005-11-17,863.08,865.79,859,862.66,862.66,8811637,4120494742
2005-11-18,862.58,886.58,862.4,882.24,882.24,17597803,8353934317
2005-11-21,882.79,886.11,880.3,883.87,883.87,10259963,4897254555
2005-11-22,883.93,883.93,869.53,869.62,869.62,10597236,4500600972
2005-11-23,868.01,876.82,866.19,876.23,876.23,9916920,3944070407
2005-11-24,875.83,885.74,874.88,881.49,881.49,14629008,6102429919
2005-11-25,881.25,884.16,877.26,884.1,884.1,13003546,5127946933
2005-11-28,883.24,886.74,877.64,880.17,880.17,9739735,4239101597
2005-11-29,879.25,879.25,870.56,871.31,871.31,8414994,3597357382
2005-11-30,870.45,873.93,866.98,873.83,873.83,8040738,3676845309
2005-12-01,873.47,877.31,870.7,873.07,873.07,7069235,3355702993
2005-12-02,872.93,875.83,866.37,869.94,869.94,8492021,3937214093
2005-12-05,869.43,869.43,858.86,859.61,859.61,10286897,4606548004
2005-12-06,858.11,867.19,855.72,866.08,866.08,10303514,4737134619
2005-12-07,865.72,874,865.02,873.84,873.84,9842955,4368779146
2005-12-08,874.13,877.97,870.12,874.06,874.06,10259174,5018813137
2005-12-09,873.69,887.57,871.26,887.36,887.36,12719526,5793086795
2005-12-12,887.06,890.69,884.26,888.52,888.52,10699280,5082260512
2005-12-13,888,889.22,880.74,889.1,889.1,10547238,5148218278
2005-12-14,888.6,899.01,884.37,898.15,898.15,13868376,6757243552
2005-12-15,898.38,904.01,895.17,896.43,896.43,16259782,7498123901
2005-12-16,895.83,902.75,894.1,902.56,902.56,11452107,5418465602
2005-12-19,902.05,904.47,898.79,902.91,902.91,9936327,4380561278
2005-12-20,902.75,907.32,899.66,907.32,907.32,10294659,4665761570
2005-12-21,907.05,910.93,902.11,903.14,903.14,10273976,4892864878
2005-12-22,902.37,909.06,900.66,908.75,908.75,8947026,4441384591
2005-12-23,908.96,915.89,908.51,915.89,915.89,11906999,5799046691
2005-12-26,916.67,925.01,916.41,922.38,922.38,15342650,7501782773
2005-12-27,922.44,922.44,916.01,919.36,919.36,12050359,5640640118
2005-12-28,919.05,920.98,915.12,920.92,920.92,12131032,5731256513
2005-12-29,921.14,932.03,921.14,932.03,932.03,17254959,8798040548
2005-12-30,933.45,934,921.83,923.45,923.45,15600251,8517980122
2006-01-04,926.56,941.43,926.41,941.43,941.43,21126899,11442608327
2006-01-05,943.85,959.62,942.31,959.13,959.13,27311743,14693493720
2006-01-06,961.91,975.63,956.04,970.03,970.03,30286368,16170989866
2006-01-09,971.09,976.27,966.05,975.25,975.25,24329552,12626400277
2006-01-10,975.28,978.28,964.43,978.15,978.15,22735302,12344022953
2006-01-11,977.64,983.39,963.39,973.48,973.48,26524138,13488346780
2006-01-12,972.39,984.08,968.54,983.72,983.72,21896680,11028175836
2006-01-13,985.04,988.11,973.68,978.81,978.81,22281861,11215633222
2006-01-16,977.89,977.89,960.88,961.44,961.44,20305215,9896151721
2006-01-17,959.4,965.98,952.23,964.29,964.29,16037276,8076118846
2006-01-18,964.16,984.67,963.08,983.62,983.62,20823518,10389841771
2006-01-19,985.23,992.27,978.28,991.22,991.22,26455609,12714862349
2006-01-20,991.57,994.5,987.06,993.34,993.34,26147062,12929890431
2006-01-23,993.74,997.33,989.34,996.16,996.16,22546019,11459294356
2006-01-24,997.79,1006.15,993.39,999.09,999.09,24197991,13914239772
2006-01-25,998.83,1009.65,989.51,1009.6,1009.6,21800758,11644197379
2006-02-06,1013.42,1033.35,1012.81,1033.23,1033.23,25038771,13466978183
2006-02-07,1034.68,1038.5,1019.94,1029.94,1029.94,32954787,17669257813
2006-02-08,1028.44,1033.4,1022.94,1033.07,1033.07,26986729,13692515175
2006-02-09,1033.19,1033.19,1017.05,1019.6,1019.6,23839601,12115067169
2006-02-10,1019.42,1032.6,1018.48,1032.34,1032.34,22024453,11411753871
2006-02-13,1034.38,1034.64,1021.84,1031.61,1031.61,22157298,11454695538
2006-02-14,1032.65,1038.81,1030.46,1038.53,1038.53,18556220,9730559347
2006-02-15,1040.33,1048.34,1038.74,1041.66,1041.66,24784628,12747811508
2006-02-16,1041.67,1041.67,1019.21,1020.12,1020.12,26159892,13407183725
2006-02-17,1020.06,1028.57,1015.99,1020.37,1020.37,21026875,10774127956
2006-02-20,1020.74,1030.05,1020.02,1021.64,1021.64,18818883,10303300141
2006-02-21,1020.98,1038.94,1014.66,1038.82,1038.82,23678039,13180216400
2006-02-22,1039.65,1046.45,1036.38,1037.89,1037.89,25380704,13435059019
2006-02-23,1038.25,1041.59,1029.25,1041.37,1041.37,19785037,10259755542
2006-02-24,1041.97,1049.69,1041.97,1049.44,1049.44,19676104,10286380796
2006-02-27,1055.95,1057.22,1045.97,1047.84,1047.84,22872099,12520438962
2006-02-28,1046.71,1053.72,1033.66,1053.01,1053.01,19353267,10427830678
2006-03-01,1051.76,1057.69,1049.64,1056.62,1056.62,19425730,10518419421
2006-03-02,1055.86,1056.05,1034.68,1038.67,1038.67,24877861,13748692907
2006-03-03,1037.99,1043.42,1029.56,1041.68,1041.68,21200539,11437141697
2006-03-06,1041.66,1044.42,1036.11,1038.87,1038.87,17870963,9091203924
2006-03-07,1037.93,1037.98,1013.14,1014.97,1014.97,19336516,9676508800
2006-03-08,1012.58,1014.97,999.93,1009.27,1009.27,17463055,8818082801
2006-03-09,1006.97,1010.91,1002.2,1004.34,1004.34,12735099,6640051345
2006-03-10,1004.75,1011.76,1004.69,1008.9,1008.9,11887983,6337829115
2006-03-13,1008.8,1020.88,1008.51,1019.86,1019.86,11765911,6101943506
2006-03-14,1020.47,1021.65,1012.11,1018.27,1018.27,11348030,5861599356
2006-03-15,1018.15,1028.96,1017.08,1028.96,1028.96,14842068,7822300458
2006-03-16,1028.96,1029.81,1025.52,1027.62,1027.62,14784339,7936360041
2006-03-17,1027.64,1029.56,1021.08,1024.02,1024.02,15001924,7945174864
2006-03-20,1024.5,1037.91,1019.65,1037.66,1037.66,15389912,8246315688
2006-03-21,1037.95,1047.05,1036.23,1040.76,1040.76,19077662,10271579935
2006-03-22,1041.14,1047.94,1036.71,1047.67,1047.67,18640575,10034541922
2006-03-23,1047.35,1049.32,1042.82,1048.54,1048.54,20467885,10825049824
2006-03-24,1049.12,1051.76,1041.23,1042.6,1042.6,20098237,11031900342
2006-03-27,1042.63,1050.71,1037.08,1050.71,1050.71,17134070,9201788180
2006-03-28,1050.07,1056.52,1048.64,1055.98,1055.98,22273999,10630507500
2006-03-29,1058.74,1074.04,1057.68,1065.29,1065.29,30526345,15882110482
2006-03-30,1065.84,1067.99,1055.14,1055.63,1055.63,22012494,12089930817
2006-03-31,1053.85,1061.47,1050.22,1061.09,1061.09,22276190,12045672446
2006-04-03,1061.96,1079.37,1061.96,1079.32,1079.32,27729761,15703156870
2006-04-04,1080.86,1089.37,1076.2,1089.37,1089.37,31148757,17525218334
2006-04-05,1091.18,1100.56,1089.55,1099.97,1099.97,32936914,18539588008
2006-04-06,1102.54,1109.68,1097.32,1103.24,1103.24,36167049,19687813538
2006-04-07,1102.94,1105.1,1091.89,1103.15,1103.15,32570860,17760103659
2006-04-10,1104.32,1118.08,1100.69,1117.91,1117.91,32067520,17246470925
2006-04-11,1120.16,1126.09,1112.01,1123.31,1123.31,35607520,19796708290
2006-04-12,1123.78,1123.78,1116.15,1117.07,1117.07,30333845,15991141463
2006-04-13,1116.84,1122.39,1093.51,1093.93,1093.93,33824146,17190084945
2006-04-14,1091.69,1118.67,1091.67,1118.61,1118.61,33527962,16782531968
2006-04-17,1120.19,1129.15,1114.53,1124.41,1124.41,35704548,18349161711
2006-04-18,1127.51,1135.45,1119.27,1131.28,1131.28,32317223,17403457422
2006-04-19,1135.61,1140.41,1125.2,1138.24,1138.24,34322898,19364959974
2006-04-20,1139.64,1142.54,1127.09,1134.38,1134.38,37885651,21561233693
2006-04-21,1133.2,1152.89,1127.65,1149.16,1149.16,40772910,22750697130
2006-04-24,1156.91,1160.58,1135.75,1142.7,1142.7,45936219,26245896335
2006-04-25,1139.49,1149.54,1123.1,1141.93,1141.93,38611125,22885232669
2006-04-26,1142.9,1162.02,1142.07,1155.73,1155.73,41824301,25476171649
2006-04-27,1157.38,1159.9,1145.26,1155.27,1155.27,31980451,18862520936
2006-04-28,1143.59,1173.88,1133.19,1172.35,1172.35,40801858,24343009251
2006-05-08,1179.58,1218.86,1179.58,1218.44,1218.44,44912821,26536314891
2006-05-09,1226.31,1252.76,1222.68,1251.61,1251.61,55993861,33111916341
2006-05-10,1257.98,1273.68,1243.47,1265.93,1265.93,55667043,33568258225
2006-05-11,1267.22,1294.87,1254.35,1255.04,1255.04,61133725,37299607468
2006-05-12,1255.23,1296.38,1252.68,1296.26,1296.26,54920331,34261843942
2006-05-15,1312.14,1352.41,1301.8,1352.16,1352.16,73534005,45768188032
2006-05-16,1368.13,1387.4,1322.14,1331.13,1331.13,79658170,50916396723
2006-05-17,1331.69,1356.13,1306.87,1335.52,1335.52,61823287,39133826398
2006-05-18,1322.65,1340.52,1301.11,1331.2,1331.2,52056363,31832852065
2006-05-19,1334.07,1371.22,1329.32,1366.1,1366.1,67123869,36222359895
2006-05-22,1366.32,1387.57,1360.35,1373.67,1373.67,66262172,38198875541
2006-05-23,1365.1,1365.1,1316.55,1317.65,1317.65,56872388,32747751170
2006-05-24,1325.68,1351.31,1277.33,1308.24,1308.24,51176632,31096815588
2006-05-25,1304.69,1316.47,1285.73,1307.7,1307.7,34046436,20482556624
2006-05-26,1312.24,1331.45,1309.46,1331.02,1331.02,36385665,21741991960
2006-05-29,1339.9,1366.84,1330.63,1366.29,1366.29,44480011,27100627303
2006-05-30,1375.3,1384.68,1360.55,1378.76,1378.76,44761027,28992430923
2006-05-31,1377.45,1386.94,1355.01,1365.45,1365.45,47335883,29359692213
2006-06-01,1364.18,1403.27,1362.94,1402.88,1402.88,53493453,31383492665
2006-06-02,1406.62,1411.78,1382,1390.12,1390.12,64109162,37407323630
2006-06-05,1391.46,1403.3,1362.72,1403.16,1403.16,55101819,29784741526
2006-06-06,1400.27,1413.11,1391.9,1399.14,1399.14,46835278,26497855270
2006-06-07,1398.18,1398.18,1319.7,1320.23,1320.23,52047647,31076290204
2006-06-08,1309.07,1331.89,1286.9,1325.98,1325.98,45677509,26462585864
2006-06-09,1320.81,1329.83,1293.05,1294.19,1294.19,37392623,21631040581
2006-06-12,1283.83,1308.12,1275.4,1297.67,1297.67,25033331,15025360038
2006-06-13,1296.41,1312.13,1284.62,1298.28,1298.28,27823031,16716170449
2006-06-14,1291.69,1291.69,1269.52,1283.88,1283.88,28801661,15982326444
2006-06-15,1283.72,1300.11,1280.5,1285.39,1285.39,23241302,12947893429
2006-06-16,1290,1318.02,1290,1318.01,1318.01,28408032,16152374694
2006-06-19,1306.26,1341.99,1294.9,1334.89,1334.89,30726258,18672646769
2006-06-20,1333.62,1341.24,1323.78,1338.22,1338.22,27797058,16416714736
2006-06-21,1336.84,1347,1320.41,1333.53,1333.53,32445479,18271592334
2006-06-22,1331.93,1341.73,1326.15,1331.55,1331.55,25953157,14642393269
2006-06-23,1329.11,1340.27,1319.51,1339.45,1339.45,25651644,15125536432
2006-06-26,1341.61,1363.57,1341.61,1363.41,1363.41,29595920,18564767865
2006-06-27,1365.04,1368.41,1354.09,1363.9,1363.9,26454734,16022196955
2006-06-28,1361.79,1366.34,1353.63,1362.89,1362.89,25791657,14836163873
2006-06-29,1365.25,1395.24,1365.25,1395.12,1395.12,42439201,24225652463
2006-06-30,1402.59,1408.79,1384.99,1393.96,1393.96,38396745,22942443838
2006-07-03,1398.74,1420.33,1393.92,1420.33,1420.33,38297385,24423131531
2006-07-04,1423.08,1426.1,1401.15,1411.01,1411.01,42749803,28116073765
2006-07-05,1409.9,1409.9,1377.22,1393.01,1393.01,33446005,21154127198
2006-07-06,1391.64,1418.76,1390.19,1418.68,1418.68,32480734,21637516912
2006-07-07,1423.72,1426.4,1405.99,1410.43,1410.43,33556176,22529571028
2006-07-10,1410.5,1413.58,1397.44,1412.12,1412.12,27607369,18616784852
2006-07-11,1414.14,1418.82,1406.5,1418.57,1418.57,28537379,18958953195
2006-07-12,1419.07,1430.94,1416.74,1419.2,1419.2,36293417,24831173387
2006-07-13,1415.88,1418.14,1344.16,1346.09,1346.09,48970673,31700087656
2006-07-14,1333.74,1367.74,1327.59,1357.13,1357.13,32659105,21065092098
2006-07-17,1354.14,1372.25,1348.43,1372.25,1372.25,24205552,16046823874
2006-07-18,1370.9,1373.59,1359.91,1373.42,1373.42,22724544,14797115329
2006-07-19,1370.29,1370.29,1330.28,1336.64,1336.64,25227647,15923621350
2006-07-20,1335.41,1346.85,1329.18,1345.19,1345.19,18450621,11505538297
2006-07-21,1344.6,1357.34,1344.57,1356.03,1356.03,20393648,12442432415
2006-07-24,1340.28,1359.56,1327.9,1358.12,1358.12,19966190,12517728783
2006-07-25,1359.32,1378.84,1359.32,1374.17,1374.17,22023509,14089738586
2006-07-26,1377.78,1380.8,1367.05,1371.3,1371.3,19633442,12059952444
2006-07-27,1370.75,1379.25,1347.29,1355.55,1355.55,23818755,14751696304
2006-07-28,1354.92,1359.74,1327.66,1341.39,1341.39,21557505,13809393177
2006-07-31,1338.04,1338.04,1293.53,1294.33,1294.33,22181211,13115400910
2006-08-01,1292.71,1302.89,1278.54,1282.06,1282.06,17443887,10137959452
2006-08-02,1281.89,1288.61,1258.01,1275.09,1275.09,17813284,10180840409
2006-08-03,1277.63,1281.79,1261.69,1271.74,1271.74,12940473,8115991949
2006-08-04,1272.36,1278.25,1239.38,1241.91,1241.91,16053628,9762333439
2006-08-07,1233.49,1241.85,1221.99,1224.1,1224.1,15116519,8515702534
2006-08-08,1225.04,1252.39,1225.04,1252.39,1252.39,14250481,8387431317
2006-08-09,1254.37,1258.21,1245.39,1251.3,1251.3,12859474,7485120544
2006-08-10,1251.16,1271.47,1251.08,1271.47,1271.47,17699006,10020038303
2006-08-11,1273.27,1277.97,1265.52,1275.65,1275.65,15303227,9033367272
2006-08-14,1275.14,1279.31,1241.95,1245.72,1245.72,16444469,9870530858
2006-08-15,1243.16,1265.86,1239.91,1265.86,1265.86,14319360,8592504024
2006-08-16,1266.82,1283.57,1262.54,1283.57,1283.57,20802743,12267020733
2006-08-17,1280.28,1280.28,1263.93,1271.63,1271.63,15457904,8843865980
2006-08-18,1270.22,1280.83,1265.82,1267.87,1267.87,13964524,7951341069
2006-08-21,1235.43,1270.67,1229.17,1270.56,1270.56,15064766,8661631085
2006-08-22,1270.1,1289.02,1269.1,1285.27,1285.27,17200942,11224121514
2006-08-23,1284.82,1294.82,1282.84,1285.68,1285.68,19092875,12215591075
2006-08-24,1284.83,1292.4,1274.56,1292.4,1292.4,15081306,9416605611
2006-08-25,1293.5,1301.75,1292.45,1295.44,1295.44,18557937,11586280956
2006-08-28,1298.46,1325.89,1298.36,1325.89,1325.89,26183290,16640986510
2006-08-29,1328.61,1349.2,1327,1330.16,1330.16,31766376,20558598283
2006-08-30,1328.37,1336.39,1319.82,1334.67,1334.67,21139949,12994582488
2006-08-31,1335.59,1342.79,1331.29,1338.69,1338.69,23188274,13932000999
2006-09-01,1339.31,1340.12,1314.57,1318.1,1318.1,25033688,14832251927
2006-09-04,1315.71,1337.24,1315.61,1337.24,1337.24,21095340,12470373587
2006-09-05,1339.59,1345.71,1334.72,1340.68,1340.68,26868110,15959669593
2006-09-06,1341.4,1346.37,1331.85,1346.37,1346.37,23153112,13799604057
2006-09-07,1348.17,1348.28,1323.98,1328.38,1328.38,21886449,13054999552
2006-09-08,1327.56,1334.73,1326.25,1332.15,1332.15,17230273,10157793916
2006-09-11,1331.89,1338.76,1319.21,1338.76,1338.76,20947266,12839285596
2006-09-12,1338.81,1350.53,1337.3,1347.64,1347.64,27301891,15787258083
2006-09-13,1348.85,1356.86,1337.46,1338.39,1338.39,32821191,18701751194
2006-09-14,1338.35,1345.59,1323.8,1338.28,1338.28,22217284,13679517835
2006-09-15,1338.41,1362.4,1338.14,1362.32,1362.32,36057148,19594629097
2006-09-18,1367.65,1375.58,1362.14,1375.56,1375.56,31454851,18187622927
2006-09-19,1377.72,1385.62,1371.43,1378.31,1378.31,26648301,15942860310
2006-09-20,1376.12,1381.81,1365.72,1378.46,1378.46,23445880,14017239840
2006-09-21,1378.46,1390.62,1378.46,1387.37,1387.37,26094121,16026131513
2006-09-22,1389.87,1393.53,1373.94,1374.85,1374.85,28265042,18173169466
2006-09-25,1372.81,1383.77,1361.61,1372.4,1372.4,24584780,15493803707
2006-09-26,1370.86,1371.58,1351.18,1357.65,1357.65,19703278,11953758768
2006-09-27,1357.28,1371.12,1355.39,1371.12,1371.12,17580323,10897805770
2006-09-28,1372.13,1389.56,1369.4,1387,1387,21687792,14070853853
2006-09-29,1389.07,1405.56,1389.04,1403.27,1403.27,27166742,17347640073
2006-10-09,1420.36,1436.07,1418.21,1436.07,1436.07,39191862,23762250623
2006-10-10,1437.69,1443.5,1426.97,1437.24,1437.24,38400486,24024747915
2006-10-11,1436.68,1440.21,1421.81,1435.91,1435.91,31617987,18592012045
2006-10-12,1436.2,1438.8,1423.63,1426.5,1426.5,37956237,21048271007
2006-10-13,1424.3,1436.1,1420.96,1430.88,1430.88,28295156,16770803951
2006-10-16,1432.31,1434.53,1415.49,1418.52,1418.52,28492186,17341289788
2006-10-17,1416.95,1426.29,1410.67,1414.45,1414.45,24224403,15151115999
2006-10-18,1413.91,1437.59,1413.55,1437.59,1437.59,24290308,15015405334
2006-10-19,1438.84,1445.62,1433.94,1439.38,1439.38,23820267,14441180899
2006-10-20,1440.67,1447.95,1436.65,1440.18,1440.18,26560143,16526648077
2006-10-23,1439.54,1444.92,1403.01,1408.71,1408.71,28950377,17710776103
2006-10-24,1408.58,1440.05,1408.58,1440.05,1440.05,26189972,16151232545
2006-10-25,1443.11,1459.73,1434.81,1446.82,1446.82,32204895,21177150676
2006-10-26,1447.09,1457.37,1435.28,1456.09,1456.09,38466362,21300294417
2006-10-27,1455.98,1460.45,1433.35,1439.05,1439.05,37379304,21496189402
2006-10-30,1436.66,1446.24,1428.33,1446.24,1446.24,35320452,19874454982
2006-10-31,1447.06,1464.48,1447.06,1464.47,1464.47,36952283,21463617498
2006-11-01,1465.67,1479.41,1461.32,1479.41,1479.41,38926925,23518429064
2006-11-02,1480.55,1480.55,1464.6,1479.66,1479.66,42373136,24757963551
2006-11-03,1481.58,1497.47,1480.77,1488.29,1488.29,39372027,23319284127
2006-11-06,1477.44,1507.97,1472,1507.89,1507.89,42033510,25221678236
2006-11-07,1512.65,1516.8,1491.33,1516.1,1516.1,43038328,27894549966
2006-11-08,1512.36,1513.04,1497.01,1498.17,1498.17,28722405,19140307948
2006-11-09,1491.8,1527.38,1489.2,1524.71,1524.71,34030133,22283038119
2006-11-10,1525.23,1535.2,1493.2,1504.06,1504.06,53922867,31931185346
2006-11-13,1498.06,1512.95,1465.63,1475.78,1475.78,41653301,25176222093
2006-11-14,1475.44,1493.88,1453.26,1493.78,1493.78,36307885,22029308293
2006-11-15,1494.11,1534.85,1490.87,1534.76,1534.76,40589216,26135569100
2006-11-16,1540.26,1558.41,1531.29,1533.29,1533.29,57760948,34127308461
2006-11-17,1528.01,1562.24,1521.55,1562.08,1562.08,44446191,26950444425
2006-11-20,1567.34,1593.19,1567.34,1593.16,1593.16,53412359,32990614478
2006-11-21,1591.47,1612.46,1568.95,1612.25,1612.25,48601842,32628579472
2006-11-22,1610.05,1639.41,1600.38,1624.03,1624.03,57065495,38065264000
