date,status,exchanges,id,label,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2017-11-09,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-09,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-09,complete,SSE|SZSE,currency,货币,-51206910,-0.5121,0.2993,-0.8114,6,6,0
2017-11-10,complete,SSE|SZSE,all-a,全A,-1511328303,-15.1133,2.5769,-17.6902,118,113,5
2017-11-10,complete,SSE|SZSE,broad,宽基,-1405949769,-14.0595,1.9357,-15.9952,32,32,0
2017-11-10,complete,SSE|SZSE,industry,行业,-5297534,-0.053,0.5872,-0.6402,70,65,5
2017-11-10,complete,SSE|SZSE,gold,黄金,14682300,0.1468,0.2872,-0.1404,4,4,0
2017-11-10,complete,SSE|SZSE,hong-kong,港股,-31504000,-0.315,0,-0.315,4,4,0
2017-11-10,complete,SSE|SZSE,strategy,策略,-100081000,-1.0008,0.054,-1.0548,16,16,0
2017-11-10,complete,SSE|SZSE,overseas,海外,-5897000,-0.059,0,-0.059,5,5,0
2017-11-10,complete,SSE|SZSE,bond,债券,1095200,0.011,0.011,0,3,1,2
2017-11-10,complete,SSE|SZSE,commodity-other,其他商品,-1038000,-0.0104,0,-0.0104,1,1,0
2017-11-10,complete,SSE|SZSE,currency,货币,20614730,0.2061,0.4,-0.1938,6,6,0
2017-11-13,complete,SSE|SZSE,all-a,全A,-13504258,-0.135,3.2225,-3.3575,118,118,0
2017-11-13,complete,SSE|SZSE,broad,宽基,139429774,1.3943,3.0007,-1.6064,32,32,0
2017-11-13,complete,SSE|SZSE,industry,行业,-77788032,-0.7779,0.1395,-0.9174,70,70,0
2017-11-13,complete,SSE|SZSE,gold,黄金,-16311300,-0.1631,0.0824,-0.2455,4,4,0
2017-11-13,complete,SSE|SZSE,hong-kong,港股,5186000,0.0519,0.0519,0,4,4,0
2017-11-13,complete,SSE|SZSE,strategy,策略,-75146000,-0.7515,0.0823,-0.8338,16,16,0
2017-11-13,complete,SSE|SZSE,overseas,海外,-13847000,-0.1385,0,-0.1385,5,5,0
2017-11-13,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-13,complete,SSE|SZSE,commodity-other,其他商品,-1026500,-0.0103,0,-0.0103,1,1,0
2017-11-13,complete,SSE|SZSE,currency,货币,-99979000,-0.9998,0.0002,-1,6,6,0
2017-11-14,complete,SSE|SZSE,all-a,全A,871747539,8.7175,10.7604,-2.043,118,117,1
2017-11-14,complete,SSE|SZSE,broad,宽基,965575886,9.6558,10.3014,-0.6456,32,32,0
2017-11-14,complete,SSE|SZSE,industry,行业,-19611847,-0.1961,0.4591,-0.6552,70,70,0
2017-11-14,complete,SSE|SZSE,gold,黄金,-8113800,-0.0811,0.0741,-0.1552,4,4,0
2017-11-14,complete,SSE|SZSE,hong-kong,港股,15564000,0.1556,0.1556,0,4,4,0
2017-11-14,complete,SSE|SZSE,strategy,策略,-74216500,-0.7422,0,-0.7422,16,15,1
2017-11-14,complete,SSE|SZSE,overseas,海外,-11133000,-0.1113,0,-0.1113,5,5,0
2017-11-14,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-14,complete,SSE|SZSE,commodity-other,其他商品,-1035500,-0.0104,0,-0.0104,1,1,0
2017-11-14,complete,SSE|SZSE,currency,货币,-94109301,-0.9411,0.0584,-0.9995,6,5,1
2017-11-15,complete,SSE|SZSE,all-a,全A,879018708,8.7902,11.4939,-2.7038,118,113,5
2017-11-15,complete,SSE|SZSE,broad,宽基,868310927,8.6831,10.1568,-1.4737,32,32,0
2017-11-15,complete,SSE|SZSE,industry,行业,-72996219,-0.73,0.3814,-1.1113,70,65,5
2017-11-15,complete,SSE|SZSE,gold,黄金,-4040700,-0.0404,0.0659,-0.1063,4,4,0
2017-11-15,complete,SSE|SZSE,hong-kong,港股,19612000,0.1961,0.1961,0,4,4,0
2017-11-15,complete,SSE|SZSE,strategy,策略,83704000,0.837,0.9557,-0.1187,16,16,0
2017-11-15,complete,SSE|SZSE,overseas,海外,92000,0.0009,0.0157,-0.0148,5,5,0
2017-11-15,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-15,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-15,complete,SSE|SZSE,currency,货币,-99829602,-0.9983,0.0001,-0.9984,6,6,0
2017-11-16,complete,SSE|SZSE,all-a,全A,-860221014,-8.6022,1.4676,-10.0698,118,114,4
2017-11-16,complete,SSE|SZSE,broad,宽基,-796497044,-7.965,0.5831,-8.548,32,32,0
2017-11-16,complete,SSE|SZSE,industry,行业,6620530,0.0662,0.8221,-0.7559,70,66,4
2017-11-16,complete,SSE|SZSE,gold,黄金,-13844100,-0.1384,0.0658,-0.2042,4,4,0
2017-11-16,complete,SSE|SZSE,hong-kong,港股,62520000,0.6252,0.6252,0,4,4,0
2017-11-16,complete,SSE|SZSE,strategy,策略,-70344500,-0.7034,0.0625,-0.7659,16,16,0
2017-11-16,complete,SSE|SZSE,overseas,海外,-9012000,-0.0901,0,-0.0901,5,5,0
2017-11-16,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-16,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-16,complete,SSE|SZSE,currency,货币,-34984694,-0.3498,0,-0.3498,6,5,1
2017-11-17,complete,SSE|SZSE,all-a,全A,-2285826336,-22.8583,1.4777,-24.336,118,117,1
2017-11-17,complete,SSE|SZSE,broad,宽基,-2289222798,-22.8922,0.2856,-23.1778,32,32,0
2017-11-17,complete,SSE|SZSE,industry,行业,-8634038,-0.0863,0.9102,-0.9966,70,69,1
2017-11-17,complete,SSE|SZSE,gold,黄金,37800,0.0004,0.1068,-0.1065,4,4,0
2017-11-17,complete,SSE|SZSE,hong-kong,港股,-47130000,-0.4713,0,-0.4713,4,4,0
2017-11-17,complete,SSE|SZSE,strategy,策略,12030500,0.1203,0.2819,-0.1616,16,16,0
2017-11-17,complete,SSE|SZSE,overseas,海外,-16273500,-0.1627,0.0058,-0.1686,5,5,0
2017-11-17,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-17,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-17,complete,SSE|SZSE,currency,货币,215428883,2.1543,2.1584,-0.0041,6,5,1
2017-11-20,complete,SSE|SZSE,all-a,全A,-405270437,-4.0527,2.2095,-6.2622,118,116,2
2017-11-20,complete,SSE|SZSE,broad,宽基,-370032679,-3.7003,1.3607,-5.061,32,31,1
2017-11-20,complete,SSE|SZSE,industry,行业,-8420258,-0.0842,0.8219,-0.9061,70,69,1
2017-11-20,complete,SSE|SZSE,gold,黄金,7441200,0.0744,0.1567,-0.0823,4,4,0
2017-11-20,complete,SSE|SZSE,hong-kong,港股,12033000,0.1203,0.1203,0,4,4,0
2017-11-20,complete,SSE|SZSE,strategy,策略,-26817500,-0.2682,0.0269,-0.2951,16,16,0
2017-11-20,complete,SSE|SZSE,overseas,海外,-18468000,-0.1847,0,-0.1847,5,5,0
2017-11-20,complete,SSE|SZSE,bond,债券,-1091910,-0.0109,0,-0.0109,3,2,1
2017-11-20,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-20,complete,SSE|SZSE,currency,货币,-62674268,-0.6267,0.3542,-0.981,6,4,2
2017-11-21,complete,SSE|SZSE,all-a,全A,637303516,6.373,9.279,-2.906,118,117,1
2017-11-21,complete,SSE|SZSE,broad,宽基,704287969,7.0429,8.5392,-1.4963,32,32,0
2017-11-21,complete,SSE|SZSE,industry,行业,-59320453,-0.5932,0.4258,-1.019,70,69,1
2017-11-21,complete,SSE|SZSE,gold,黄金,-27097200,-0.271,0.0409,-0.3118,4,4,0
2017-11-21,complete,SSE|SZSE,hong-kong,港股,49804000,0.498,0.498,0,4,4,0
2017-11-21,complete,SSE|SZSE,strategy,策略,-7664000,-0.0766,0.314,-0.3906,16,16,0
2017-11-21,complete,SSE|SZSE,overseas,海外,0,0,0,0,5,5,0
2017-11-21,complete,SSE|SZSE,bond,债券,-1091440,-0.0109,0,-0.0109,3,3,0
2017-11-21,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-21,complete,SSE|SZSE,currency,货币,-85494882,-0.8549,0.0001,-0.8551,6,5,1
2017-11-22,complete,SSE|SZSE,all-a,全A,818768725,8.1877,10.4677,-2.28,118,118,0
2017-11-22,complete,SSE|SZSE,broad,宽基,895298411,8.953,10.0271,-1.0741,32,32,0
2017-11-22,complete,SSE|SZSE,industry,行业,-65370686,-0.6537,0.3949,-1.0486,70,70,0
2017-11-22,complete,SSE|SZSE,gold,黄金,-9813300,-0.0981,0,-0.0981,4,4,0
2017-11-22,complete,SSE|SZSE,hong-kong,港股,67704000,0.677,0.677,0,4,4,0
2017-11-22,complete,SSE|SZSE,strategy,策略,-11159000,-0.1116,0.0457,-0.1573,16,16,0
2017-11-22,complete,SSE|SZSE,overseas,海外,-4728000,-0.0473,0,-0.0473,5,5,0
2017-11-22,complete,SSE|SZSE,bond,债券,-1089440,-0.0109,0,-0.0109,3,2,1
2017-11-22,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-22,complete,SSE|SZSE,currency,货币,-63810841,-0.6381,0.1842,-0.8223,6,4,2
2017-11-23,complete,SSE|SZSE,all-a,全A,1287448413,12.8745,14.1666,-1.2921,118,117,1
2017-11-23,complete,SSE|SZSE,broad,宽基,1274252142,12.7425,13.135,-0.3925,32,32,0
2017-11-23,complete,SSE|SZSE,industry,行业,-25019729,-0.2502,0.6389,-0.8891,70,69,1
2017-11-23,complete,SSE|SZSE,gold,黄金,-23787600,-0.2379,0,-0.2379,4,4,0
2017-11-23,complete,SSE|SZSE,hong-kong,港股,-3200000,-0.032,0,-0.032,4,4,0
2017-11-23,complete,SSE|SZSE,strategy,策略,38216000,0.3822,0.3927,-0.0106,16,16,0
2017-11-23,complete,SSE|SZSE,overseas,海外,2316000,0.0232,0.0232,0,5,5,0
2017-11-23,complete,SSE|SZSE,bond,债券,-5441700,-0.0544,0,-0.0544,3,2,1
2017-11-23,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-23,complete,SSE|SZSE,currency,货币,-93285462,-0.9329,0.0699,-1.0028,6,5,1
2017-11-24,complete,SSE|SZSE,all-a,全A,1075058475,10.7506,11.2587,-0.5082,118,115,3
2017-11-24,complete,SSE|SZSE,broad,宽基,1019899900,10.199,10.3107,-0.1117,32,32,0
2017-11-24,complete,SSE|SZSE,industry,行业,35773075,0.3577,0.6813,-0.3236,70,67,3
2017-11-24,complete,SSE|SZSE,gold,黄金,-12216900,-0.1222,0.1237,-0.2459,4,4,0
2017-11-24,complete,SSE|SZSE,hong-kong,港股,55400000,0.554,0.554,0,4,4,0
2017-11-24,complete,SSE|SZSE,strategy,策略,19385500,0.1939,0.2667,-0.0729,16,16,0
2017-11-24,complete,SSE|SZSE,overseas,海外,-1576000,-0.0158,0,-0.0158,5,5,0
2017-11-24,complete,SSE|SZSE,bond,债券,-5445950,-0.0545,0,-0.0545,3,2,1
2017-11-24,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-24,complete,SSE|SZSE,currency,货币,21810700,0.2181,0.3004,-0.0823,6,5,1
2017-11-27,complete,SSE|SZSE,all-a,全A,-1357922761,-13.5792,2.2498,-15.8291,118,115,3
2017-11-27,complete,SSE|SZSE,broad,宽基,-1401724772,-14.0172,0.7646,-14.7818,32,32,0
2017-11-27,complete,SSE|SZSE,industry,行业,5096511,0.051,1.0626,-1.0116,70,68,2
2017-11-27,complete,SSE|SZSE,gold,黄金,-4078800,-0.0408,0.0493,-0.0901,4,4,0
2017-11-27,complete,SSE|SZSE,hong-kong,港股,25600000,0.256,0.256,0,4,4,0
2017-11-27,complete,SSE|SZSE,strategy,策略,38705500,0.3871,0.4227,-0.0356,16,15,1
2017-11-27,complete,SSE|SZSE,overseas,海外,11102000,0.111,0.111,0,5,5,0
2017-11-27,complete,SSE|SZSE,bond,债券,-5452500,-0.0545,0,-0.0545,3,2,1
2017-11-27,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-27,complete,SSE|SZSE,currency,货币,-84614201,-0.8461,0.0001,-0.8462,6,5,1
2017-11-28,complete,SSE|SZSE,all-a,全A,862425039,8.6243,10.2469,-1.6226,118,115,3
2017-11-28,complete,SSE|SZSE,broad,宽基,815570339,8.1557,9.4952,-1.3395,32,32,0
2017-11-28,complete,SSE|SZSE,industry,行业,46027700,0.4603,0.5464,-0.0861,70,67,3
2017-11-28,complete,SSE|SZSE,gold,黄金,65641200,0.6564,0.706,-0.0496,4,4,0
2017-11-28,complete,SSE|SZSE,hong-kong,港股,66822000,0.6682,0.6682,0,4,4,0
2017-11-28,complete,SSE|SZSE,strategy,策略,827000,0.0083,0.2053,-0.197,16,16,0
2017-11-28,complete,SSE|SZSE,overseas,海外,7745000,0.0775,0.0775,0,5,5,0
2017-11-28,complete,SSE|SZSE,bond,债券,-3273540,-0.0327,0,-0.0327,3,2,1
2017-11-28,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,0,1
2017-11-28,complete,SSE|SZSE,currency,货币,-29736042,-0.2974,0,-0.2974,6,5,1
2017-11-29,complete,SSE|SZSE,all-a,全A,-49564831,-0.4956,3.0098,-3.5055,118,113,5
2017-11-29,complete,SSE|SZSE,broad,宽基,-302514114,-3.0251,0.2025,-3.2276,32,32,0
2017-11-29,complete,SSE|SZSE,industry,行业,24604283,0.246,0.5239,-0.2779,70,65,5
2017-11-29,complete,SSE|SZSE,gold,黄金,-18897900,-0.189,0.0329,-0.2219,4,4,0
2017-11-29,complete,SSE|SZSE,hong-kong,港股,36374000,0.3637,0.3637,0,4,4,0
2017-11-29,complete,SSE|SZSE,strategy,策略,228345000,2.2835,2.2835,0,16,16,0
2017-11-29,complete,SSE|SZSE,overseas,海外,4641000,0.0464,0.0464,0,5,5,0
2017-11-29,complete,SSE|SZSE,bond,债券,0,0,0,0,3,3,0
2017-11-29,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-29,complete,SSE|SZSE,currency,货币,1973256,0.0197,0.1214,-0.1017,6,6,0
2017-11-30,complete,SSE|SZSE,all-a,全A,184731470,1.8473,3.9242,-2.0769,118,115,3
2017-11-30,complete,SSE|SZSE,broad,宽基,69008952,0.6901,1.6416,-0.9515,32,32,0
2017-11-30,complete,SSE|SZSE,industry,行业,-15891982,-0.1589,0.9075,-1.0664,70,68,2
2017-11-30,complete,SSE|SZSE,gold,黄金,-6484200,-0.0648,0.0575,-0.1224,4,4,0
2017-11-30,complete,SSE|SZSE,hong-kong,港股,67832000,0.6783,0.6783,0,4,4,0
2017-11-30,complete,SSE|SZSE,strategy,策略,131614500,1.3161,1.3751,-0.059,16,15,1
2017-11-30,complete,SSE|SZSE,overseas,海外,27353500,0.2735,0.3056,-0.032,5,5,0
2017-11-30,complete,SSE|SZSE,bond,债券,-4367800,-0.0437,0,-0.0437,3,3,0
2017-11-30,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-11-30,complete,SSE|SZSE,currency,货币,-67736310,-0.6774,0,-0.6774,6,5,1
2017-12-01,complete,SSE|SZSE,all-a,全A,-462342866,-4.6234,1.3643,-5.9878,118,112,6
2017-12-01,complete,SSE|SZSE,broad,宽基,-355575688,-3.5558,0.8133,-4.369,32,30,2
2017-12-01,complete,SSE|SZSE,industry,行业,-99982178,-0.9998,0.3966,-1.3964,70,68,2
2017-12-01,complete,SSE|SZSE,gold,黄金,-9666600,-0.0967,0.098,-0.1947,4,4,0
2017-12-01,complete,SSE|SZSE,hong-kong,港股,140140000,1.4014,1.4014,0,4,4,0
2017-12-01,complete,SSE|SZSE,strategy,策略,-6785000,-0.0678,0.1545,-0.2223,16,14,2
2017-12-01,complete,SSE|SZSE,overseas,海外,21514000,0.2151,0.2313,-0.0162,5,5,0
2017-12-01,complete,SSE|SZSE,bond,债券,-2186500,-0.0219,0,-0.0219,3,3,0
2017-12-01,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-01,complete,SSE|SZSE,currency,货币,126043966,1.2604,1.2702,-0.0098,6,6,0
2017-12-04,complete,SSE|SZSE,all-a,全A,-760884131,-7.6088,0.5348,-8.1437,118,115,3
2017-12-04,complete,SSE|SZSE,broad,宽基,-208109132,-2.0811,0.0968,-2.1779,32,31,1
2017-12-04,complete,SSE|SZSE,industry,行业,-541173499,-5.4117,0.438,-5.8497,70,69,1
2017-12-04,complete,SSE|SZSE,gold,黄金,-3998400,-0.04,0.0734,-0.1134,4,4,0
2017-12-04,complete,SSE|SZSE,hong-kong,港股,47184000,0.4718,0.4718,0,4,4,0
2017-12-04,complete,SSE|SZSE,strategy,策略,-11601500,-0.116,0,-0.116,16,15,1
2017-12-04,complete,SSE|SZSE,overseas,海外,20732000,0.2073,0.3069,-0.0995,5,5,0
2017-12-04,complete,SSE|SZSE,bond,债券,0,0,0,0,3,2,1
2017-12-04,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-04,complete,SSE|SZSE,currency,货币,-83287248,-0.8329,0,-0.8329,6,6,0
2017-12-05,complete,SSE|SZSE,all-a,全A,-1979599439,-19.796,2.7524,-22.5484,118,112,6
2017-12-05,complete,SSE|SZSE,broad,宽基,-1826624367,-18.2662,1.846,-20.1122,32,29,3
2017-12-05,complete,SSE|SZSE,industry,行业,-178305572,-1.7831,0.3627,-2.1457,70,68,2
2017-12-05,complete,SSE|SZSE,gold,黄金,-16308600,-0.1631,0.0568,-0.2199,4,4,0
2017-12-05,complete,SSE|SZSE,hong-kong,港股,86497000,0.865,0.865,0,4,4,0
2017-12-05,complete,SSE|SZSE,strategy,策略,25330500,0.2533,0.5437,-0.2904,16,15,1
2017-12-05,complete,SSE|SZSE,overseas,海外,39071000,0.3907,0.3907,0,5,5,0
2017-12-05,complete,SSE|SZSE,bond,债券,0,0,0,0,3,1,2
2017-12-05,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-05,complete,SSE|SZSE,currency,货币,157590966,1.5759,1.6211,-0.0452,6,6,0
2017-12-06,complete,SSE|SZSE,all-a,全A,747286208,7.4729,8.8347,-1.3618,118,113,5
2017-12-06,complete,SSE|SZSE,broad,宽基,794146879,7.9415,7.9415,0,32,32,0
2017-12-06,complete,SSE|SZSE,industry,行业,-118601671,-1.186,0.098,-1.284,70,66,4
2017-12-06,complete,SSE|SZSE,gold,黄金,-16164600,-0.1616,0,-0.1616,4,4,0
2017-12-06,complete,SSE|SZSE,hong-kong,港股,64142000,0.6414,0.6414,0,4,4,0
2017-12-06,complete,SSE|SZSE,strategy,策略,71741000,0.7174,0.7952,-0.0778,16,15,1
2017-12-06,complete,SSE|SZSE,overseas,海外,14629000,0.1463,0.1463,0,5,5,0
2017-12-06,complete,SSE|SZSE,bond,债券,-2177720,-0.0218,0,-0.0218,3,3,0
2017-12-06,complete,SSE|SZSE,commodity-other,其他商品,-994000,-0.0099,0,-0.0099,1,1,0
2017-12-06,complete,SSE|SZSE,currency,货币,144278386,1.4428,1.4435,-0.0007,6,5,1
2017-12-07,complete,SSE|SZSE,all-a,全A,179267292,1.7927,4.9212,-3.1285,118,114,4
2017-12-07,complete,SSE|SZSE,broad,宽基,171507342,1.7151,3.0211,-1.306,32,32,0
2017-12-07,complete,SSE|SZSE,industry,行业,1349950,0.0135,0.5411,-0.5276,70,66,4
2017-12-07,complete,SSE|SZSE,gold,黄金,-20050500,-0.2005,0,-0.2005,4,4,0
2017-12-07,complete,SSE|SZSE,hong-kong,港股,46494000,0.4649,0.4649,0,4,4,0
2017-12-07,complete,SSE|SZSE,strategy,策略,6410000,0.0641,1.359,-1.2949,16,16,0
2017-12-07,complete,SSE|SZSE,overseas,海外,21885500,0.2189,0.2189,0,5,5,0
2017-12-07,complete,SSE|SZSE,bond,债券,0,0,0,0,3,2,1
2017-12-07,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-07,complete,SSE|SZSE,currency,货币,-40566167,-0.4057,0,-0.4057,6,6,0
2017-12-08,complete,SSE|SZSE,all-a,全A,337661339,3.3766,6.0624,-2.6858,118,116,2
2017-12-08,complete,SSE|SZSE,broad,宽基,501778155,5.0178,5.5682,-0.5504,32,32,0
2017-12-08,complete,SSE|SZSE,industry,行业,-7328816,-0.0733,0.486,-0.5593,70,68,2
2017-12-08,complete,SSE|SZSE,gold,黄金,60342000,0.6034,0.7476,-0.1442,4,4,0
2017-12-08,complete,SSE|SZSE,hong-kong,港股,74664000,0.7466,0.7466,0,4,4,0
2017-12-08,complete,SSE|SZSE,strategy,策略,-156788000,-1.5679,0.0082,-1.5761,16,16,0
2017-12-08,complete,SSE|SZSE,overseas,海外,22215000,0.2221,0.2221,0,5,5,0
2017-12-08,complete,SSE|SZSE,bond,债券,0,0,0,0,3,1,2
2017-12-08,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-08,complete,SSE|SZSE,currency,货币,125023583,1.2502,1.2502,0,6,5,1
2017-12-11,complete,SSE|SZSE,all-a,全A,-362420802,-3.6242,2.9337,-6.5579,118,115,3
2017-12-11,complete,SSE|SZSE,broad,宽基,-359904070,-3.599,1.9185,-5.5175,32,30,2
2017-12-11,complete,SSE|SZSE,industry,行业,-8006732,-0.0801,0.8622,-0.9422,70,70,0
2017-12-11,complete,SSE|SZSE,gold,黄金,-4749600,-0.0475,0.048,-0.0955,4,4,0
2017-12-11,complete,SSE|SZSE,hong-kong,港股,14808000,0.1481,0.1481,0,4,4,0
2017-12-11,complete,SSE|SZSE,strategy,策略,5490000,0.0549,0.1531,-0.0982,16,15,1
2017-12-11,complete,SSE|SZSE,overseas,海外,16368000,0.1637,0.1637,0,5,5,0
2017-12-11,complete,SSE|SZSE,bond,债券,0,0,0,0,3,2,1
2017-12-11,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-11,complete,SSE|SZSE,currency,货币,-136386124,-1.3639,0.0001,-1.364,6,5,1
2017-12-12,complete,SSE|SZSE,all-a,全A,201898574,2.019,5.2925,-3.2735,118,117,1
2017-12-12,complete,SSE|SZSE,broad,宽基,312726672,3.1273,4.9041,-1.7768,32,32,0
2017-12-12,complete,SSE|SZSE,industry,行业,-97757098,-0.9776,0.3273,-1.3049,70,69,1
2017-12-12,complete,SSE|SZSE,gold,黄金,-6363600,-0.0636,0.0319,-0.0955,4,4,0
2017-12-12,complete,SSE|SZSE,hong-kong,港股,50896000,0.509,0.509,0,4,4,0
2017-12-12,complete,SSE|SZSE,strategy,策略,-13071000,-0.1307,0.0611,-0.1918,16,16,0
2017-12-12,complete,SSE|SZSE,overseas,海外,-734000,-0.0073,0.0223,-0.0296,5,5,0
2017-12-12,complete,SSE|SZSE,bond,债券,0,0,0,0,3,1,2
2017-12-12,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-12,complete,SSE|SZSE,currency,货币,-65370519,-0.6537,0.0048,-0.6585,6,5,1
2017-12-13,complete,SSE|SZSE,all-a,全A,724675051,7.2468,9.0775,-1.8308,118,111,7
2017-12-13,complete,SSE|SZSE,broad,宽基,837577440,8.3758,8.866,-0.4903,32,31,1
2017-12-13,complete,SSE|SZSE,industry,行业,-78439889,-0.7844,0.2115,-0.9959,70,65,5
2017-12-13,complete,SSE|SZSE,gold,黄金,136882200,1.3688,1.3688,0,4,4,0
2017-12-13,complete,SSE|SZSE,hong-kong,港股,-100214000,-1.0021,0.0247,-1.0268,4,4,0
2017-12-13,complete,SSE|SZSE,strategy,策略,-34462500,-0.3446,0,-0.3446,16,15,1
2017-12-13,complete,SSE|SZSE,overseas,海外,8807500,0.0881,0.0881,0,5,5,0
2017-12-13,complete,SSE|SZSE,bond,债券,-1093110,-0.0109,0,-0.0109,3,2,1
2017-12-13,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-13,complete,SSE|SZSE,currency,货币,-52444302,-0.5244,0.0955,-0.6199,6,5,1
2017-12-14,complete,SSE|SZSE,all-a,全A,252238019,2.5224,4.9618,-2.4394,118,116,2
2017-12-14,complete,SSE|SZSE,broad,宽基,409984110,4.0998,4.3543,-0.2545,32,32,0
2017-12-14,complete,SSE|SZSE,industry,行业,-123414091,-1.2341,0.6075,-1.8417,70,69,1
2017-12-14,complete,SSE|SZSE,gold,黄金,55404900,0.554,0.5621,-0.008,4,4,0
2017-12-14,complete,SSE|SZSE,hong-kong,港股,-9348000,-0.0935,0,-0.0935,4,4,0
2017-12-14,complete,SSE|SZSE,strategy,策略,-34332000,-0.3433,0,-0.3433,16,15,1
2017-12-14,complete,SSE|SZSE,overseas,海外,4932000,0.0493,0.0493,0,5,5,0
2017-12-14,complete,SSE|SZSE,bond,债券,0,0,0,0,3,2,1
2017-12-14,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-14,complete,SSE|SZSE,currency,货币,-93691024,-0.9369,0.0012,-0.9381,6,5,1
2017-12-15,complete,SSE|SZSE,all-a,全A,585975418,5.8598,6.6429,-0.7831,118,114,4
2017-12-15,complete,SSE|SZSE,broad,宽基,496479378,4.9648,5.077,-0.1122,32,32,0
2017-12-15,complete,SSE|SZSE,industry,行业,-8295960,-0.083,0.5711,-0.6541,70,67,3
2017-12-15,complete,SSE|SZSE,gold,黄金,2492700,0.0249,0.2095,-0.1846,4,4,0
2017-12-15,complete,SSE|SZSE,hong-kong,港股,-8505000,-0.0851,0,-0.0851,4,4,0
2017-12-15,complete,SSE|SZSE,strategy,策略,97792000,0.9779,0.9947,-0.0168,16,15,1
2017-12-15,complete,SSE|SZSE,overseas,海外,2552000,0.0255,0.0549,-0.0294,5,5,0
2017-12-15,complete,SSE|SZSE,bond,债券,-5468450,-0.0547,0,-0.0547,3,1,2
2017-12-15,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-15,complete,SSE|SZSE,currency,货币,-75013551,-0.7501,0.0003,-0.7504,6,5,1
2017-12-18,complete,SSE|SZSE,all-a,全A,335307023,3.3531,4.853,-1.4999,118,114,4
2017-12-18,complete,SSE|SZSE,broad,宽基,274795936,2.748,3.8542,-1.1062,32,32,0
2017-12-18,complete,SSE|SZSE,industry,行业,616087,0.0062,0.3592,-0.3531,70,66,4
2017-12-18,complete,SSE|SZSE,gold,黄金,96403500,0.964,1.0203,-0.0563,4,4,0
2017-12-18,complete,SSE|SZSE,hong-kong,港股,-109956000,-1.0996,0,-1.0996,4,4,0
2017-12-18,complete,SSE|SZSE,strategy,策略,59895000,0.5989,0.6395,-0.0406,16,16,0
2017-12-18,complete,SSE|SZSE,overseas,海外,-5005000,-0.05,0.0391,-0.0892,5,5,0
2017-12-18,complete,SSE|SZSE,bond,债券,-5471850,-0.0547,0,-0.0547,3,1,2
2017-12-18,complete,SSE|SZSE,commodity-other,其他商品,0,0,0,0,1,1,0
2017-12-18,complete,SSE|SZSE,currency,货币,-29038693,-0.2904,0.1107,-0.4011,6,5,1
2017-12-19,complete,SSE|SZSE,all-a,全A,-1195906013,-11.9591,1.4034,-13.3625,118,113,5
2017-12-19,complete,SSE|SZSE,broad,宽基,-945546248,-9.4555,0.941,-10.3965,32,30,2
2017-12-19,complete,SSE|SZSE,industry,行业,-183819265,-1.8382,0.4279,-2.2661,70,67,3
2017-12-19,complete,SSE|SZSE,gold,黄金,3201600,0.032,0.0806,-0.0486,4,4,0
