date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,142.39,142.45,141.39,142.39,142.39,5601,2718000,0.612872,0.614754,10.566935,11.273843,0.99488,-0.342598,0.494317,4.952897,19.581949,38.887104
,143.72,143.8,142.39,143.8,143.8,4051,1993000,0.985367,0.990238,10.510309,11.080836,0.994024,-0.056625,0.496693,4.965078,19.590528,38.750223
,145.12,145.24,143.8,145.24,145.24,4731,2310000,0.99641,1.001391,10.506842,10.886359,0.994024,-0.003468,0.494268,4.94981,19.583943,38.749501
,146.49,146.68,145.44,146.68,146.68,11744,5825000,0.98658,0.991462,10.328038,10.656845,1.01705,-0.178804,0.497676,4.93484,19.594302,38.600603
,148.06,148.15,146.68,148.15,148.15,5126,2593000,0.997193,1.002182,9.997447,10.434363,0.990283,-0.330591,0.498156,4.867766,19.595305,37.90419
,149.62,149.62,148.15,149.62,149.62,2001,1065000,0.987347,0.992238,9.532188,10.202963,1.016441,-0.465259,0.499491,4.859282,19.574309,37.914483
,150.93,151.12,149.62,151.12,151.12,1107,580000,0.997548,1.00254,8.875268,9.962204,,-0.65692,0.51161,4.850022,19.517533,37.882071
,152.57,152.61,151.12,152.61,152.61,1951,1045000,0.981142,0.985971,8.029283,9.596454,,-0.845984,0.512543,4.859981,19.522314,37.82542
,153.9,154.1,152.61,154.1,154.1,3715,1990000,0.971609,0.976345,6.929414,9.603818,,-1.09987,0.515389,4.75224,19.543016,37.694189
,155.34,155.54,154.1,155.54,155.54,3919,2154000,0.930119,0.934458,6.70939,9.593274,,-0.220024,0.489073,4.813478,19.611312,37.751831
,156.87,157.07,155.54,157.07,157.07,20039,10529000,0.978863,0.98367,6.703128,9.602947,,-0.006262,5.215,4.828374,18.150418,37.672471
,158.3,158.63,158.11,158.63,158.63,5480,2929000,0.988288,0.993188,6.701742,9.339604,,-0.001386,7.432634,4.83608,16.570995,37.679519
,159.92,160.21,158.63,160.21,160.21,1537,850000,0.991101,0.996028,6.699455,9.364379,,-0.002287,8.833351,4.843045,15.044332,37.691073
,161.56,161.6,160.21,161.6,161.6,984,581000,0.863869,0.867611,5.233938,9.358869,,-1.465517,8.829695,4.955602,15.020017,37.785984
,163.21,163.21,161.6,163.21,163.21,985,614000,0.991357,0.996287,5.231599,9.38322,,-0.002339,8.829519,4.960386,15.019528,37.162905
,164.74,164.84,163.21,164.84,164.84,573,388000,0.993759,0.998713,5.246064,9.393881,,0.014465,9.875677,4.941395,13.491814,36.498177
,166.49,166.49,164.84,166.49,166.49,3411,2106000,0.995994,1.000971,5.268372,9.400163,,0.022308,10.687634,4.939348,11.953669,35.838529
