date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,892.13,903.65,888.4,903.6,903.6,14292547,6441958706,1.335797,1.344758,20.483737,26.65883,7.563107,0.061091,20.48848,3.211487,1.240612,-3.461161
,905.18,919.28,903.76,909.57,909.57,25786298,11911777040,0.658518,0.660691,20.055183,26.571225,8.072565,-0.428554,20.95154,3.330145,1.997356,-3.023583
,907.42,909.83,901.62,904.15,904.15,14519256,6682690057,-0.597668,-0.595886,20.35345,26.335732,7.600671,0.298267,21.589248,5.365791,4.372393,-3.32515
,904.04,923.81,903.94,923.8,923.8,19123765,9585685726,2.150032,2.173312,19.630515,26.689164,4.359339,-0.722935,20.364148,1.559544,2.572176,-5.043907
,926.57,933.15,923.57,927.47,927.47,21608944,11135756693,0.396485,0.397272,19.133811,26.522782,4.698976,-0.496704,20.388015,2.872719,2.68606,-5.563424
,926.97,933.39,919.11,933.09,933.09,19532907,9704541246,0.604121,0.60595,16.226837,26.513729,4.698976,-2.906975,21.309528,1.274676,0.376531,-5.685397
,933.26,940.37,926.28,940.37,940.37,21515763,10214864206,0.777176,0.780203,15.711594,26.549907,5.129408,-0.515242,21.99563,1.335198,1.308962,-6.720414
,940.78,953.99,939.39,953.99,953.99,27073666,14042061872,1.437977,1.448366,16.028205,26.690191,5.129408,0.316611,21.411025,-3.555152,0.13513,-10.027326
,954.72,959.27,933.98,938.32,938.32,29168144,14457553256,-1.656215,-1.642575,17.004533,26.933875,8.415793,0.976328,20.660195,-1.641847,1.139152,-8.160434
,937.71,954.5,936.11,954.5,954.5,20430813,10503460782,1.70966,1.724358,16.50244,26.688243,9.138924,-0.502094,19.717584,-2.420897,-0.524158,-10.175837
,955.27,959.34,939.92,945.06,945.06,23861818,12606079730,-0.993923,-0.988999,17.510342,26.778256,8.475911,1.007902,20.069526,-2.317508,1.960426,-9.823066
,943.41,953.34,930.33,953.01,953.01,21457769,10910460911,0.837698,0.841216,17.510328,26.814411,8.475911,-0.000014,19.993918,-2.374213,1.786653,-9.907167
,954.16,956.84,919.12,920.67,920.67,31855327,15916423709,-3.452373,-3.393459,22.686406,27.665067,18.206164,5.176079,15.03526,1.021194,5.178195,-6.508103
,918.09,927.32,910.08,923.04,923.04,22242679,10881501177,0.25709,0.257421,22.070755,27.581935,18.206164,-0.615652,15.13024,0.56393,4.703252,-4.520844
,923.11,933.35,919.22,931.67,931.67,16031010,7745835021,0.93061,0.934954,22.005088,27.604674,19.053767,-0.065667,14.918815,-1.546779,4.149196,-5.266868
,931.81,931.81,915.03,923.41,923.41,15406488,7508824639,-0.890534,-0.88658,21.335058,27.685103,17.509782,-0.670029,14.982266,-0.928043,4.085795,-6.0017
,923.56,935.23,923.56,930.65,930.65,15959747,7736512283,0.780993,0.78405,20.459827,27.295426,17.509782,-0.875231,16.455463,-0.293774,1.467713,-6.025465
,930.97,933.2,920.61,930.12,930.12,16292057,7604864624,-0.056966,-0.056949,20.381629,26.803995,18.167078,-0.078198,18.433133,1.54056,-0.739189,-5.369995
