date,open,high,low,close,adjustedClose,volume,amount,logReturnPct,simpleReturnPct,realizedVol20Pct,realizedVol60Pct,downsideVol20Pct,changeInVol20Pct,forwardVol20Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct
,20.209999,20.209999,20.209999,20.209999,20.209999,0,,-0.148335,-0.148225,12.759557,13.134895,7.953748,-0.002243,17.079633,-0.44631,-4.245197,-3.166885
,20.360001,20.360001,20.360001,20.360001,20.360001,0,,0.739474,0.742214,11.783946,13.135262,7.953748,-0.975611,20.536024,-2.184797,-8.611877,-4.367072
,20.440001,20.440001,20.440001,20.440001,20.440001,0,,0.392157,0.392927,11.708024,13.087573,8.173819,-0.075921,20.873082,-4.043483,-10.840932,-5.998273
,20.389999,20.389999,20.389999,20.389999,20.389999,0,,-0.244924,-0.244624,11.222603,12.403598,8.634843,-0.485422,24.288015,-5.183544,-7.641191,-5.49395
,20.049999,20.049999,20.049999,20.049999,20.049999,0,,-1.681544,-1.667485,13.088143,12.945184,10.14341,1.86554,24.149576,-1.507562,-5.116205,-4.071805
,20.120001,20.120001,20.120001,20.120001,20.120001,0,,0.348527,0.349135,13.017315,12.873026,10.14341,-0.070827,24.518786,-1.250329,-7.105412,-4.212751
,19.92,19.92,19.92,19.92,19.92,0,,-0.999013,-0.99404,12.310496,13.13031,9.053364,-0.70682,24.981959,-0.100454,-7.937361,-4.046652
,19.629999,19.629999,19.629999,19.629999,19.629999,0,,-1.466529,-1.455828,12.995056,13.593564,10.090153,0.684561,24.660224,-0.30612,-6.797449,-0.818418
,19.360001,19.360001,19.360001,19.360001,19.360001,0,,-1.384985,-1.375438,13.948612,13.930248,9.962613,0.953555,24.948292,2.34824,-4.166175,1.283056
,19.75,19.75,19.75,19.75,19.75,0,,1.994438,2.01446,15.562511,14.404053,9.962613,1.6139,23.57111,1.257878,-6.214479,-0.558522
,19.870001,19.870001,19.870001,19.870001,19.870001,0,,0.605761,0.607599,15.50719,14.406682,9.962613,-0.055321,23.338067,1.001505,-6.928049,-0.504544
,19.9,19.9,19.9,19.9,19.9,0,,0.150861,0.150975,15.08088,14.407706,9.962613,-0.426311,23.263997,-0.503781,-7.457196,0.601208
,19.57,19.57,19.57,19.57,19.57,0,,-1.672195,-1.658291,16.22071,14.921781,10.29543,1.139831,23.315039,1.420626,-4.654432,2.173451
,19.82,19.82,19.82,19.82,19.82,0,,1.269375,1.277466,16.873227,14.825075,10.29543,0.652517,23.074606,-0.810541,-4.96482,1.004028
,20,20,20,20,20,0,,0.904076,0.908175,17.153571,14.876584,10.29543,0.280343,23.220036,-1.96926,-4.761587,1.685712
,20.07,20.07,20.07,20.07,20.07,0,,0.349387,0.349998,17.107494,14.803753,10.29543,-0.046077,23.225821,-3.550063,-4.744579,1.532784
,19.799999,19.799999,19.799999,19.799999,19.799999,0,,-1.354425,-1.345294,16.808386,15.148696,9.930121,-0.299108,22.967783,-5.822845,-4.229613,3.669235
,19.85,19.85,19.85,19.85,19.85,0,,0.252213,0.252531,16.497195,14.850236,9.930121,-0.311191,23.831088,-7.911955,-2.861715,3.61157
,19.66,19.66,19.66,19.66,19.66,0,,-0.961792,-0.957182,16.645846,15.021964,9.800126,0.148651,23.942915,-3.995346,-0.919783,4.719032
,19.610001,19.610001,19.610001,19.610001,19.610001,0,,-0.254644,-0.25432,16.649744,14.994889,9.550368,0.003899,23.978413,-2.897261,-1.128223,6.227309
,19.370001,19.370001,19.370001,19.370001,19.370001,0,,-1.231415,-1.223864,17.079633,15.25922,8.251897,0.429888,23.606698,-3.306526,0.463551,7.936729
,18.68,18.68,18.68,18.68,18.68,0,,-3.627207,-3.562212,20.536024,17.026975,14.307424,3.456391,19.312164,-1.510281,3.936483,12.039676
,18.34,18.34,18.34,18.34,18.34,0,,-1.836897,-1.820129,20.873082,17.332852,13.820939,0.337059,20.356168,0,3.27195,13.257676
,18.889999,18.889999,18.889999,18.889999,18.889999,0,,2.954817,2.998905,24.288015,18.327092,13.186632,3.414933,17.687476,-1.708529,-0.424403,11.016635
,19.049999,19.049999,19.049999,19.049999,19.049999,0,,0.843441,0.847008,24.149576,18.372059,13.862283,-0.138439,17.656437,-2.605836,-0.473561,9.363858
,18.74,18.74,18.74,18.74,18.74,0,,-1.64068,-1.627294,24.518786,18.580617,13.173691,0.36921,17.36241,-1.072966,-0.21367,11.766446
,18.4,18.4,18.4,18.4,18.4,0,,-1.830962,-1.814302,24.981959,18.952141,12.987054,0.463173,16.053821,0.379711,2.150619,13.976196
,18.34,18.34,18.34,18.34,18.34,0,,-0.326617,-0.326084,24.660224,18.851012,14.29451,-0.321735,16.429953,1.836897,3.693224,14.208248
,18.57,18.57,18.57,18.57,18.57,0,,1.246288,1.254087,24.948292,18.794367,15.06109,0.288067,15.989312,1.549595,2.236515,12.961959
,18.559999,18.559999,18.559999,18.559999,18.559999,0,,-0.053866,-0.053852,23.57111,18.761116,15.821971,-1.377181,15.980507,2.710771,2.500802,13.910583
,18.540001,18.540001,18.540001,18.540001,18.540001,0,,-0.107809,-0.107751,23.338067,18.755641,16.115218,-0.233043,16.000928,3.184974,3.080434,13.312675
,18.469999,18.469999,18.469999,18.469999,18.469999,0,,-0.378285,-0.377571,23.263997,18.75463,15.890381,-0.07407,15.922385,2.723801,3.301689,13.69096
,18.68,18.68,18.68,18.68,18.68,0,,1.130569,1.136984,23.315039,18.55322,16.411198,0.051042,15.594161,3.213343,2.745687,12.749065
,18.860001,18.860001,18.860001,18.860001,18.860001,0,,0.958986,0.963599,23.074606,18.243322,16.411198,-0.240432,15.29429,3.234497,1.994812,12.447673
,19.07,19.07,19.07,19.07,19.07,0,,1.107309,1.113463,23.220036,18.34718,16.411198,0.14543,15.152534,1.664103,1.818706,11.667542
,19.139999,19.139999,19.139999,19.139999,19.139999,0,,0.366395,0.367067,23.225821,18.358835,16.411198,0.005785,15.131137,1.658068,1.709443,11.207774
,18.98,18.98,18.98,18.98,18.98,0,,-0.839459,-0.835945,22.967783,18.254915,16.422206,-0.258037,14.780474,2.343251,2.343251,12.000514
,19.290001,19.290001,19.290001,19.290001,19.290001,0,,1.620111,1.633305,23.831088,18.557734,16.422206,0.863304,13.675785,-1.77829,0.671659,9.110692
,19.48,19.48,19.48,19.48,19.48,0,,0.98014,0.984959,23.942915,18.5705,17.210467,0.111827,13.306026,-3.499966,-0.772999,8.177868
,19.389999,19.389999,19.389999,19.389999,19.389999,0,,-0.463084,-0.462013,23.978413,18.241534,16.97905,0.035498,13.225182,-2.242599,-0.154832,9.67626
,19.459999,19.459999,19.459999,19.459999,19.459999,0,,0.360359,0.361009,23.606698,18.253941,17.887088,-0.371714,13.779791,-3.983747,0.61476,8.846635
,19.43,19.43,19.43,19.43,19.43,0,,-0.154275,-0.154156,19.312164,17.936697,11.594362,-4.294535,13.87695,-3.296145,0.308322,8.671112
,18.950001,18.950001,18.950001,18.950001,18.950001,0,,-2.501431,-2.470404,20.356168,18.636674,13.620365,1.044004,11.330007,0.421275,1.570709,11.502341
,18.809999,18.809999,18.809999,18.809999,18.809999,0,,-0.741536,-0.738793,17.687476,18.624387,12.928293,-2.668691,10.918737,0.95239,2.571644,12.055549
,18.959999,18.959999,18.959999,18.959999,18.959999,0,,0.794283,0.797446,17.656437,18.70659,12.928293,-0.031039,10.705204,0.368527,1.517961,10.741544
,18.700001,18.700001,18.700001,18.700001,18.700001,0,,-1.380788,-1.371299,17.36241,18.85888,12.568208,-0.294027,9.220342,2.221139,3.106331,12.453379
,18.799999,18.799999,18.799999,18.799999,18.799999,0,,0.533326,0.534751,16.053821,18.668606,11.94352,-1.308589,9.738298,1.530782,1.740091,13.000127
,19.030001,19.030001,19.030001,19.030001,19.030001,0,,1.215989,1.223412,16.429953,18.740648,12.479434,0.376132,10.72053,0.88936,2.285807,12.250124
,18.99,18.99,18.99,18.99,18.99,0,,-0.21042,-0.210199,15.989312,18.711997,12.057493,-0.440641,10.852252,1.307892,3.212716,13.109292
,19.030001,19.030001,19.030001,19.030001,19.030001,0,,0.21042,0.210642,15.980507,18.696278,12.235133,-0.008806,10.850673,2.028675,3.155155,13.221675
,19.120001,19.120001,19.120001,19.120001,19.120001,0,,0.471823,0.472938,16.000928,18.660579,12.418715,0.020421,10.942923,1.813983,3.343071,13.071624
,19.09,19.09,19.09,19.09,19.09,0,,-0.157031,-0.156907,15.922385,18.519758,12.76796,-0.078542,11.52262,1.765363,4.756715,13.457851
,19.200001,19.200001,19.200001,19.200001,19.200001,0,,0.574567,0.576221,15.594161,18.545746,12.76796,-0.328224,11.509931,1.139315,4.082195,13.431226
