date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2000-07-12,4099.589844,9.500488,top,7.53883,,-1.078092,-6.19051,-16.61273,4.270673,-10.760342
2000-07-13,4174.859863,11.03608,top,9.171824,,0.232078,-10.46645,-21.683927,2.39074,-12.369275
2000-07-14,4246.180176,12.528412,top,10.666931,,-3.638741,-11.379364,-23.540111,0.67095,-13.841151
2000-07-17,4274.669922,12.944622,top,11.135593,,-7.103066,-10.471428,-27.696689,-2.107996,-14.415381
2000-07-18,4177.169922,10.400948,top,8.640162,,-3.597428,-8.112976,-27.637883,0.176917,-12.417737
2000-07-20,4184.560059,10.115473,top,8.472402,,-8.534865,-6.000003,-23.241015,-2.153395,-12.572411
2000-10-03,3455.830078,-12.516342,bottom,-15.31369,,-6.432269,-2.525977,-30.09308,1.946566,-11.029192
2000-10-04,3523.100098,-10.403915,bottom,-13.35345,,-10.608618,-5.535154,-35.491265,-1.134234,-12.728
2000-10-05,3472.100098,-11.594211,bottom,-14.757082,,-12.155882,-1.248511,-41.539586,0.317957,-11.446103
2000-10-06,3361.01001,-14.497519,bottom,-17.937264,,-1.32501,2.659059,-25.033139,3.633726,-8.519168
2000-10-09,3355.560059,-14.277031,bottom,-18.02319,,-1.964601,1.791305,-26.794698,3.802043,-8.370589
2000-10-10,3240.540039,-17.318604,bottom,-21.419581,bottom,-0.823619,5.266882,-29.708887,7.486402,-5.118286
2000-10-11,3168.48999,-19.12985,bottom,-23.56793,bottom,0.096847,1.975317,-27.948787,9.930595,-2.960718
2000-10-12,3074.679932,-21.708221,bottom,-26.45276,bottom,10.603033,4.00594,-23.06701,13.284634,3.150901
2000-10-13,3316.77002,-13.749836,bottom,-18.783775,,4.894273,-9.07622,-27.307519,5.016021,-8.676514
2000-10-16,3290.280029,-14.198908,bottom,-19.488275,bottom,5.280431,-10.351572,-21.997785,5.861503,-9.833815
2000-10-17,3213.959961,-16.207866,bottom,-21.720397,bottom,6.207535,-2.383211,-20.185165,8.375336,-7.69269
2000-10-18,3171.560059,-17.156805,bottom,-22.956965,bottom,1.812542,-0.191574,-19.160285,9.824182,-6.458654
2000-10-25,3229.570068,-14.488202,bottom,-20.838397,bottom,3.164075,-15.880814,-12.840769,6.87429,-14.683997
2000-10-26,3272.179932,-13.004856,bottom,-19.454999,bottom,4.68181,-11.923651,-13.493206,5.482588,-15.79497
2000-10-27,3278.360107,-12.600581,bottom,-19.180879,bottom,5.148879,-12.938291,-17.418725,5.283738,-15.953709
2000-10-30,3191.399902,-15.021483,bottom,-21.759295,bottom,6.807208,-15.433555,-13.75412,8.152541,-14.301558
2000-11-01,3333.389893,-10.214216,bottom,-17.207067,,-3.098147,-24.927482,-16.076684,3.545645,-22.063424
2000-11-08,3231.699951,-12.332457,bottom,-19.822395,bottom,-2.070044,-16.044061,-19.299563,-0.970073,-19.611042
2000-11-09,3200.350098,-13.005537,bottom,-20.690654,bottom,-5.407736,-9.255714,-20.474556,-1.089259,-18.823571
2000-11-10,3028.98999,-18.090792,bottom,-26.084689,bottom,-0.059445,-0.45962,-16.741758,4.506453,-14.231148
2000-11-13,2966.719971,-19.724562,bottom,-28.038022,bottom,-3.118173,-1.185061,-18.284618,6.699993,-12.430902
2000-11-14,3138.27002,-13.726539,bottom,-22.300138,bottom,-8.885459,-10.595302,-23.152558,0.867356,-17.217769
2000-11-15,3165.48999,-12.495249,bottom,-21.320646,bottom,-13.876698,-14.855218,-26.535533,-4.220835,-17.929612
2000-11-16,3031.879883,-16.351743,bottom,-25.482552,bottom,-4.296295,-13.339,-19.633809,-0.154688,-14.312901
2000-11-17,3027.189941,-16.02643,bottom,-25.481691,bottom,-4.967436,-14.273675,-17.040093,-0.399375,-14.180148
2000-11-20,2875.639893,-20.613497,bottom,-30.432347,bottom,-5.01511,-13.531144,-17.028706,4.84971,-12.655616
2000-11-21,2871.449951,-20.192166,bottom,-30.378389,bottom,-5.900199,-20.775641,-21.396134,5.002704,-18.759509
2000-11-22,2755.340088,-23.688484,bottom,-34.299168,bottom,-5.882593,-16.333862,-19.422814,9.427512,-15.33604
2000-11-24,2904.379883,-17.846443,bottom,-28.82743,bottom,-9.343919,-14.314423,-25.753222,3.812181,-19.680616
2000-11-27,2880.48999,-18.033874,bottom,-29.457699,bottom,-9.640955,-14.426504,-24.148559,4.673167,-19.014472
2000-11-28,2734.97998,-22.49049,bottom,-34.42342,bottom,5.50632,-7.421593,-16.952615,10.242127,-14.705773
2000-11-29,2706.929932,-22.819979,bottom,-35.232004,bottom,3.255351,-5.668325,-20.380949,11.38449,-13.821928
2000-11-30,2597.929932,-26.233917,bottom,-39.104127,bottom,5.785274,-5.028629,-18.839627,16.057791,-10.206199
2000-12-01,2645.290039,-23.707669,bottom,-37.049445,bottom,9.792235,-14.341695,-19.191111,13.979944,-13.360725
2000-12-04,2615.75,-24.151018,bottom,-37.937788,bottom,14.208217,0.035927,-21.125338,15.267136,-12.382295
2000-12-05,2889.800049,-13.682366,bottom,-27.778755,bottom,1.441903,-11.851561,-29.901796,4.335942,-20.691395
2000-12-06,2796.5,-16.433172,bottom,-30.830506,bottom,0.935004,-14.971751,-23.789969,7.816917,-18.04541
2000-12-07,2752.659912,-17.434512,bottom,-32.165317,bottom,-0.881201,-13.880043,-21.329632,9.534058,-16.740165
2000-12-08,2917.429932,-11.112898,bottom,-26.131223,bottom,-9.491022,-17.817236,-29.656133,3.347815,-21.442497
2000-12-11,3015.100098,-7.399775,,-22.631774,bottom,-13.8735,-17.77168,-38.443804,-2.763758,-23.987263
2000-12-12,2931.77002,-9.793627,bottom,-25.200768,bottom,-15.464256,-10.461151,-42.152229,-3.717891,-21.826743
2000-12-13,2822.77002,-13.043398,bottom,-28.729215,bottom,-19.065798,-7.206652,-33.720866,-3.339273,-18.808118
2000-12-14,2728.51001,-15.832075,bottom,-31.855897,bottom,-15.355342,-4.113493,-32.46618,-2.757549,-16.003236
2000-12-15,2653.27002,-18.013522,bottom,-34.350357,bottom,-5.271718,1.106073,-31.273898,1.112213,-13.621302
2000-12-18,2624.52002,-18.482443,bottom,-35.134581,bottom,-5.120265,5.340401,-32.783982,5.485573,-12.675076
2000-12-19,2511.709961,-22.224725,bottom,-39.214309,bottom,1.09444,9.802067,-25.252944,10.298559,-8.752995
2000-12-20,2332.780029,-28.89178,bottom,-46.25912,bottom,9.207118,16.741241,-22.786154,18.758728,-1.754127
2000-12-21,2340.120117,-27.870739,bottom,-45.579001,bottom,5.42264,19.373907,-24.576063,21.377953,-2.062288
2000-12-22,2517.02002,-19.901266,bottom,-37.948161,bottom,-9.371191,12.744867,-28.243307,13.592656,-8.945495
2000-12-26,2493.52002,-20.197274,bottom,-38.557584,bottom,4.821476,9.94607,-25.685952,14.663202,-8.087359
2000-12-27,2539.350098,-17.812107,bottom,-36.440324,bottom,1.076352,9.101028,-28.036977,12.593766,-9.746194
2000-12-28,2557.76001,-16.595253,bottom,-35.440631,bottom,-6.048075,10.408753,-25.996701,11.783353,-10.395811
2000-12-29,2470.52002,-19.482886,bottom,-38.60232,bottom,-3.06614,13.879427,-28.701308,15.730692,-7.231672
2001-01-02,2291.860107,-26.331954,bottom,-45.763419,bottom,6.316694,19.046863,-23.021415,24.752374,4.540409
2001-01-03,2616.689941,-12.660479,bottom,-32.233227,bottom,-3.599391,6.15439,-35.200327,9.265903,-8.436996
2001-01-04,2566.830078,-14.140709,bottom,-33.859717,bottom,2.832312,3.584237,-36.439121,11.388359,-6.658413
2001-01-05,2407.649902,-20.072171,bottom,-39.920042,bottom,8.700103,9.334295,-36.403271,18.752726,-0.487196
2001-01-08,2395.919922,-20.122054,bottom,-40.053279,bottom,8.885349,10.624541,-37.980296,19.334118,1.894059
2001-01-09,2441.300049,-17.88477,bottom,-37.82374,bottom,9.432288,6.598395,-31.311229,17.115875,3.394908
2001-01-10,2524.179932,-14.092706,bottom,-34.143039,bottom,9.238581,1.489541,-38.338267,13.270447,1.50069
2001-01-11,2640.570068,-9.211549,,-29.325907,bottom,4.798962,-6.638405,-41.38335,8.277752,-6.422859
2001-01-12,2626.5,-9.407081,,-29.574751,bottom,4.882095,-5.350604,-34.936981,8.857792,-5.92157
2001-01-16,2618.550049,-9.3903,,-29.617049,bottom,8.132058,-7.566821,-32.131967,9.188285,-7.287624
2001-01-17,2682.780029,-6.539744,,-26.92502,bottom,6.367076,-7.400882,-31.317975,6.574146,-9.507304
2001-01-18,2768.48999,-2.978163,,-23.572768,bottom,-0.514597,-8.106819,-37.142398,3.274706,-12.308877
2001-01-19,2770.379883,-2.501031,,-23.307653,bottom,0.393401,-13.299629,-36.49836,3.204254,-12.453166
2001-01-22,2757.909912,-2.563055,,-23.556826,bottom,2.874629,-17.361735,-28.237452,3.670895,-15.93815
2001-01-23,2840.389893,0.613268,,-20.405358,bottom,-0.07184,-22.462859,-26.363533,0.660473,-20.118715
2001-01-24,2859.149902,1.515713,,-19.518955,bottom,-3.069196,-24.183666,-27.88387,-0.727482,-21.481558
2001-01-25,2754.280029,-1.910467,,-23.049274,bottom,1.029796,-19.668126,-29.078021,3.052343,-18.491949
2001-01-26,2781.300049,-0.690468,,-21.889114,bottom,-4.440439,-18.63205,-32.150059,2.051201,-19.283791
2001-01-29,2838.340088,1.656307,,-19.724422,bottom,-7.122533,-25.121377,-32.061049,0.000353,-22.214393
2001-01-30,2838.350098,1.952638,,-19.602738,bottom,-6.321027,-27.690425,-33.278608,-1.957477,-24.187292
2001-01-31,2772.72998,0.007327,,-21.862329,bottom,-6.131774,-23.896278,-28.954361,0.362821,-22.393089
2001-02-01,2782.790039,0.772336,,-21.390494,bottom,-8.264239,-27.315655,-27.381311,-4.251131,-23.902635
2001-02-02,2660.5,-3.264498,,-25.719975,bottom,-7.39033,-21.634473,-20.45983,0.149971,-20.404816
2001-02-05,2643.209961,-3.44696,,-26.217359,bottom,-5.984795,-18.152513,-17.42166,0.805083,-19.884159
2001-02-06,2664.48999,-2.298969,,-25.272859,bottom,-9.306013,-18.07413,-21.631385,-2.126858,-20.524007
2001-02-07,2607.820068,-4.085902,,-27.295101,bottom,-4.566989,-18.437292,-17.391471,-1.754723,-18.796933
2001-02-08,2562.060059,-5.569322,,-28.897559,bottom,-0.357779,-22.161666,-16.444064,-0.35714,-19.877755
2001-02-09,2470.969971,-8.883919,,-32.348066,bottom,-1.862261,-25.052672,-11.671265,3.316104,-22.160932
2001-02-12,2489.659912,-7.729284,,-31.406289,bottom,-7.129035,-21.16361,-14.359936,2.540508,-22.745272
2001-02-13,2427.719971,-9.790441,bottom,-33.715213,bottom,-6.76398,-20.785866,-13.136586,5.156688,-20.774223
2001-02-14,2491.399902,-6.864209,,-30.91014,bottom,-10.415708,-24.97909,-16.73756,2.468893,-22.799226
2001-02-15,2552.909912,-4.12863,,-28.289478,bottom,-12.075903,-30.017564,-20.394334,-4.995477,-25.931188
2001-02-16,2425.379883,-8.970737,,-33.224659,bottom,-4.93902,-21.755382,-15.094113,-4.412908,-22.036542
2001-02-20,2318.350098,-13.135905,bottom,-37.530378,bottom,-4.885013,-22.16566,-6.777053,-0.424875,-19.880956
2001-02-21,2268.939941,-14.983107,bottom,-39.455048,bottom,-5.299406,-21.48711,-3.373227,1.743548,-19.335459
2001-02-22,2244.959961,-15.627758,bottom,-40.305769,bottom,-2.781808,-16.804509,-2.07396,2.830342,-18.473825
2001-02-23,2262.51001,-14.455859,bottom,-39.330022,bottom,-6.617734,-15.963896,1.886183,2.032698,-19.106215
2001-02-26,2308.5,-12.171296,bottom,-37.157079,bottom,-7.442861,-18.505955,0.231488,-3.663854,-20.717783
2001-02-27,2207.820068,-16.310971,bottom,-41.423173,bottom,-0.153669,-11.284076,1.602259,0.729219,-17.102394
2001-02-28,2151.830078,-18.593181,bottom,-43.785538,bottom,3.295269,-14.890309,5.874234,3.350164,-14.945423
2001-03-01,2183.370117,-16.840577,bottom,-42.116618,bottom,-0.672787,-18.172,3.051829,1.857212,-16.616522
2001-03-02,2117.629883,-19.575967,bottom,-44.933084,bottom,-3.11025,-14.039061,2.697944,5.019293,-14.027944
2001-03-05,2142.919922,-17.904291,bottom,-43.519354,bottom,-10.808529,-18.388885,-2.764033,3.779889,-16.797172
2001-03-06,2204.429932,-14.688591,bottom,-40.487723,bottom,-8.995892,-27.585052,-4.35488,0.884128,-24.107363
2001-03-07,2223.919922,-13.462605,bottom,-39.430836,bottom,-12.017749,-30.530707,-3.406405,-2.481651,-26.310294
2001-03-08,2168.72998,-15.48394,bottom,-41.76244,bottom,-11.108787,-19.472332,-0.591958,-5.346445,-24.435035
2001-03-09,2052.780029,-20.343143,bottom,-47.088158,bottom,-8.213677,-17.666142,8.444647,-1.851148,-20.166797
2001-03-12,1923.380005,-26.183981,bottom,-53.394129,bottom,1.435029,-9.692273,14.240008,4.752052,-14.795826
2001-03-13,2014.780029,-21.001069,bottom,-48.569911,bottom,-8.131086,-8.422767,11.662314,-2.111896,-18.661093
2001-03-14,1972.089966,-22.634195,bottom,-50.52308,bottom,-7.465225,-3.77928,11.620372,0.0071,-16.90034
2001-03-15,1940.709961,-23.756815,bottom,-51.894475,bottom,-2.241126,1.061996,11.20327,1.624149,-15.556673
2001-03-16,1890.910034,-25.858345,bottom,-54.26224,bottom,1.977765,0.981984,13.764589,4.300572,-13.332733
2001-03-19,1951.180054,-22.338519,bottom,-50.873597,bottom,-1.689593,-1.44335,8.376441,1.078831,-16.009799
2001-03-20,1857.439941,-26.936765,bottom,-55.495299,bottom,5.996571,11.289943,9.574373,11.951934,-11.771034
2001-03-21,1830.22998,-28.062424,bottom,-56.662805,bottom,1.297395,17.586437,10.282049,19.227633,-10.459338
2001-03-22,1897.699951,-24.015441,bottom,-52.754166,bottom,-4.149299,13.104304,4.680336,14.988668,-13.642826
2001-03-23,1928.680054,-22.005187,bottom,-50.837369,bottom,-4.692899,6.554001,3.263459,13.141622,-15.029969
