date,close,deviation60Pct,signal60,deviation200Pct,signal200,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2007-07-04,3743.58,1.232384,,40.807925,top,1.228934,13.635624,35.911188,19.152255,-5.506494
2007-07-06,3710.28,-0.259096,,39.000686,top,2.917449,21.459672,40.822658,23.936199,-0.331781
2007-07-09,3821.3,2.338977,,41.457618,top,-3.280666,20.781828,39.162046,23.098945,-3.227436
2007-07-10,3775.62,0.826975,,39.77147,top,0.370906,22.420771,40.766982,25.133091,-2.056616
2007-07-11,3789.87,0.90656,,39.664911,top,0.465947,20.841828,40.563309,24.662587,-2.424885
2007-07-12,3816.92,1.333944,,39.891185,top,-0.260234,22.442963,41.150755,25.160863,-3.116387
2007-07-13,3820.12,1.130131,,39.493495,top,3.89577,21.294122,40.669294,25.056019,-3.197544
2007-07-20,3971.88,3.802174,,41.031383,top,8.103458,15.25784,34.603463,20.818101,4.653716
2007-07-23,4156.72,8.035163,,45.054283,top,5.921641,16.1531,27.504214,17.53089,0.111386
2007-07-24,4161.35,7.8358,,44.643383,top,6.943478,17.812542,28.617121,19.497519,2.261526
2007-07-25,4255.46,9.723106,,46.340289,top,0.819575,17.151998,27.242037,18.710786,0.822943
2007-07-26,4303.19,10.489624,,46.909811,top,3.043929,17.690433,21.470545,19.35169,-0.295362
2007-07-27,4307.14,10.222153,,46.455217,top,6.542996,19.175958,22.516327,21.137924,-0.3868
2007-07-30,4410.3,12.224685,,48.262225,top,6.446624,17.297975,22.232422,18.884203,-2.716822
2007-07-31,4460.56,13.027633,,48.832369,top,5.7498,16.329084,22.679025,17.737907,-3.812974
2007-08-01,4290.48,8.889592,,44.418791,top,8.435138,18.682604,28.205501,22.405185,3.396124
2007-08-02,4436.19,11.927618,,47.214856,top,7.407754,16.67603,23.390419,18.384695,3.656065
2007-08-03,4598.38,15.13998,,50.23601,top,2.751899,14.140069,17.411005,15.18861,0.613259
2007-08-06,4703.98,17.002447,top,51.920959,top,0.365193,14.153371,13.061285,15.203934,-1.645415
2007-08-07,4724.55,16.96955,top,51.769839,top,1.492026,12.625322,11.824035,14.702353,-2.073637
2007-08-08,4668.09,15.363584,,49.994325,top,2.760547,13.882014,13.646432,16.089664,-0.889229
2007-08-09,4777.29,17.261011,top,51.715313,top,-1.165371,12.475266,6.412515,13.436069,-3.154717
2007-08-10,4726.68,15.802854,top,50.070518,top,-2.140512,11.350026,6.42862,14.650664,-2.117766
