date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
1999-09-29,1584.95,1604.132667,1333.9087,-1.203035,17.243936,-5.015328,-7.143396,-14.824159,-0.899082,-7.976277
1999-09-30,1570.7,1604.011333,1335.5997,-2.09862,16.214098,-4.025977,-6.978901,-11.050946,-1.713249,-7.141402
1999-10-08,1534.51,1603.174,1337.1763,-4.37743,13.765096,0.602932,-4.619889,-8.484838,0.604753,-4.951418
1999-10-11,1522.48,1602.553167,1338.741,-5.12575,12.861096,-1.376942,-3.414664,-3.920915,1.39969,-4.200384
1999-10-12,1537.79,1602.769333,1340.3137,-4.138665,13.744263,-4.447186,-4.915341,-1.387533,0.39017,-5.15415
1999-10-13,1507.42,1601.901,1341.7304,-6.079147,11.643946,-1.443277,-3.873258,2.469553,2.412732,-3.799207
1999-10-14,1508.72,1601.224167,1343.25085,-5.950683,11.616893,-3.383253,-4.391382,-1.936818,2.324487,-4.296357
1999-10-15,1543.79,1601.625,1344.89875,-3.677831,13.79217,-3.047009,-6.245621,-7.097326,-0.451486,-6.47044
1999-10-18,1501.66,1602.0015,1346.4256,-6.468262,10.911779,-2.249314,-3.395299,-5.279241,2.341409,-3.84641
1999-10-19,1470.9,1600.273167,1347.8059,-8.429989,8.739645,0.796331,-2.728435,-4.310779,4.48161,-2.691549
1999-10-20,1485.82,1598.206667,1349.3197,-7.291536,9.636627,3.374854,-1.562124,-3.59664,3.432448,-3.668681
1999-10-21,1458.53,1596.67,1350.8119,-9.049113,7.672326,3.766948,1.626705,-2.212107,5.367733,-1.866263
1999-10-22,1497.46,1595.194667,1352.5196,-6.322544,10.180112,0.473016,-1.95493,-3.862735,2.628451,-4.41748
1999-10-25,1468.26,1592.965167,1354.0888,-8.151914,8.094927,1.676977,-0.250951,-0.095396,4.669473,-2.516584
1999-10-26,1482.66,1591.164333,1355.5723,-7.062826,8.961405,0.32322,-1.10069,-1.192792,3.652894,-3.46337
1999-10-27,1536.82,1590.158167,1357.39385,-3.411814,12.414877,-4.059645,-5.500502,-3.947217,-1.451048,-6.865475
1999-10-28,1514.52,1588.8025,1359.12155,-4.788203,10.825999,-3.336619,-4.751533,-2.542413,-0.657634,-5.49415
1999-10-29,1504.56,1587.187667,1360.7748,-5.346319,10.044625,-2.648827,-4.073033,-1.570869,-0.762349,-4.868533
1999-11-01,1493.09,1585.134667,1362.4406,-5.982157,9.157015,-1.465386,-3.936244,0.911385,-0.37707,-4.137728
1999-11-02,1487.46,1582.811667,1364.1643,-6.213283,8.652796,-1.587706,-3.592602,3.14539,-0.336816,-3.774891
1999-11-03,1475.68,1579.921,1365.8014,-6.825595,7.737754,-1.74519,-1.955044,12.606123,0.458772,-3.006749
1999-11-04,1464.82,1576.775833,1367.392,-7.364978,6.882709,-1.438458,-1.998929,13.149238,1.203561,-2.287653
1999-11-05,1465.23,1573.753167,1369.0891,-7.145109,6.78666,-1.0228,-1.929458,14.454894,1.175242,-2.314995
1999-11-08,1471.37,1571.128833,1370.84615,-6.560042,7.076576,-1.357577,-3.062661,10.889247,0.75304,-3.016237
1999-11-09,1464.03,1568.827,1372.50335,-6.91353,6.455657,-2.26028,-2.473599,13.048635,1.258171,-2.530003
1999-11-10,1450.15,1566.606167,1374.0655,-7.72446,5.389314,0.867857,-1.760747,14.5417,2.227356,-1.745337
1999-11-11,1443.9,1564.4105,1375.44095,-8.016129,4.857342,2.634834,-1.900345,12.263615,2.669852,-1.882402
1999-11-12,1450.32,1562.384167,1376.8285,-7.442874,5.200156,1.243682,-1.485831,9.504563,2.215373,-2.31673
1999-11-15,1451.53,1560.575333,1378.29185,-7.243638,5.177323,0.895034,-2.400564,11.859641,2.130166,-2.398159
1999-11-16,1431.31,1558.157167,1379.70765,-8.491371,3.671848,2.424077,-0.634295,13.095263,3.572951,-1.019346
1999-11-17,1462.79,1556.171667,1381.27835,-6.188317,5.733616,-0.563525,-0.805814,15.313156,1.344007,-3.149461
1999-11-18,1482.45,1553.5835,1383.0041,-4.686807,6.943811,-2.611289,-3.262884,14.54662,-0.943033,-4.433876
1999-11-19,1468.47,1550.909167,1384.5809,-5.462028,5.882355,-1.645088,-3.388112,14.507691,-0.13892,-3.524076
1999-11-22,1464.58,1547.902333,1386.11105,-5.533217,5.506649,-2.008316,-4.83229,15.668355,0.126316,-4.717393
1999-11-23,1466.43,1544.8685,1387.68635,-5.210792,5.519301,-2.168693,-5.53201,16.991566,-0.808767,-5.381778
1999-11-24,1454.57,1542.015333,1389.16675,-5.837989,4.600622,-0.514186,-6.029382,14.472612,-0.241996,-5.851214
1999-11-25,1444.24,1538.782167,1390.5762,-6.340807,3.786504,-0.584015,-6.351613,15.997561,0.471528,-6.154102
1999-11-26,1444.51,1535.625667,1392.05815,-6.116773,3.698683,-0.505251,-7.111596,17.805381,0.452749,-6.864612
1999-11-29,1435.46,1532.566167,1393.5444,-6.545821,2.963493,-0.591802,-6.225522,18.798774,1.086063,-6.27743
1999-11-30,1434.97,1529.363833,1394.9868,-6.370791,2.825899,-0.468702,-5.592652,17.244463,1.120581,-6.245427
1999-12-01,1447.11,1526.823167,1396.5175,-5.362075,3.558683,-1.550894,-5.72572,17.789955,0.272267,-7.031946
