date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2020-03-09,7950.680176,9150.130672,8417.855159,-14.051068,-5.709758,-14.10711,-0.472015,19.710501,4.95014,-13.709648
2020-03-10,8344.25,9144.967342,8421.43501,-9.163103,-0.920756,-12.894529,-5.632391,14.18359,-4.700245,-17.77967
2020-03-11,7952.049805,9132.212834,8423.01021,-13.83783,-5.753754,-12.897209,1.731023,21.038836,1.746092,-13.72451
2020-03-12,7201.799805,9106.661499,8420.982458,-23.467521,-15.639554,-0.713748,12.412614,32.070067,13.215867,-4.736731
2020-03-13,7874.879883,9091.005656,8422.620308,-14.36076,-6.724305,-13.512905,3.95314,23.427143,4.032316,-12.879053
2020-03-16,6904.589844,9059.026147,8419.304656,-27.157524,-19.834086,-0.638129,20.972986,37.24316,23.334484,-0.636097
2020-03-17,7334.779785,9034.143473,8418.712805,-20.838373,-13.782955,1.12632,13.479205,25.78989,16.10083,-6.46386
2020-03-18,6989.839844,9002.520475,8416.996904,-25.304695,-18.579546,5.489845,19.940839,31.613911,22.068038,-1.847967
2020-03-19,7150.580078,8972.947477,8415.114204,-22.702073,-16.283592,8.661482,19.038198,30.761124,20.97116,-4.054359
2020-03-20,6879.52002,8938.511971,8411.634404,-26.182024,-20.106691,8.66714,21.863664,36.356863,25.737546,-0.274003
2020-03-23,6860.669922,8903.641805,8407.860005,-26.065529,-20.336189,12.499902,18.601052,36.779276,26.083017,7.286608
2020-03-24,7417.859863,8876.899642,8406.238804,-17.956177,-12.508356,3.734274,13.563189,29.298321,16.612336,-0.772187
2020-03-25,7384.299805,8849.86097,8404.044453,-18.104565,-12.935697,-0.321735,14.009223,29.782644,17.142314,-0.321218
2020-03-26,7797.540039,8830.720133,8403.919304,-12.442826,-7.488988,-4.059871,10.195976,25.440895,10.934213,-5.603818
2020-03-27,7502.379883,8806.216471,8402.467603,-16.02376,-11.330514,-1.738475,15.156343,30.041627,16.365211,-1.890064
2020-03-30,7774.149902,8784.249129,8402.152703,-12.215613,-7.768383,1.773322,10.185658,24.265647,12.297296,-5.319808
2020-03-31,7700.100098,8762.237972,8401.669902,-12.921802,-8.719716,2.401544,14.646939,26.305032,15.773949,-4.409294
2020-04-01,7360.580078,8733.723145,8399.247703,-17.105301,-13.20034,9.460122,18.873766,28.186875,21.114231,0.169824
