date,close,ma60,ma200,deviation60Pct,deviation200Pct,forwardReturn5Pct,forwardReturn20Pct,forwardReturn60Pct,maxForwardGain20Pct,maxForwardDrawdown20Pct
2018-07-31,3517.66,3658.010333,3919.0195,-3.912338,-10.80455,-4.321862,-3.397057,-10.918158,-1.997635,-8.188398
2018-08-01,3447.39,3650.822167,3916.80715,-5.733497,-12.76594,-3.930762,-1.779981,-8.167062,-1.184084,-6.316953
2018-08-02,3370.96,3642.477833,3914.1485,-7.74666,-14.940024,0.785113,-0.59119,-2.423402,1.056376,-4.192871
2018-08-03,3315.28,3632.848167,3911.16015,-9.147487,-16.529196,2.670873,0.578066,-1.59441,2.753614,-2.583794
2018-08-06,3273.27,3622.855333,3907.9215,-10.1473,-17.721616,3.514073,1.472334,-0.924441,4.07238,-1.333529
2018-08-07,3368.87,3613.848333,3905.1986,-7.019585,-14.773126,0.11985,-0.147636,-4.460303,1.11907,-4.133433
2018-08-08,3314.51,3603.6885,3902.2058,-8.36481,-16.323218,-0.682059,-0.495113,-3.117631,2.777484,-2.561163
2018-08-09,3397.53,3595.433333,3899.47265,-5.661582,-13.779263,-3.620272,-4.043846,-7.012501,0.266076,-4.94212
2018-08-10,3405.02,3587.782833,3896.8415,-5.22836,-13.491554,-5.288633,-3.812716,-6.049504,0.045521,-5.151218
2018-08-13,3390.34,3579.2375,3894.15895,-5.421958,-13.854751,-3.698156,-4.84264,-4.616585,0.478713,-4.740527
2018-08-14,3372.91,3570.098667,3891.3695,-5.681736,-14.298528,-1.381008,-4.508791,-5.10825,0.997951,-4.408656
2018-08-15,3291.98,3559.8615,3888.0324,-7.823243,-16.641401,0.483945,-2.770735,-1.518466,3.480884,-2.732702
2018-08-16,3276.73,3550.230667,3884.5313,-8.01666,-17.015636,1.312785,-1.233185,-0.583376,3.962487,-2.280017
2018-08-17,3229.62,3540.270667,3880.7115,-9.18387,-18.365403,2.920443,0.38537,1.992028,5.478973,-0.85459
2018-08-20,3267.25,3531.1165,3876.9379,-7.766546,-17.109699,4.175727,-1.926152,-1.50612,4.264137,-1.99648
2018-08-21,3326.65,3522.673,3873.52255,-5.725428,-15.219852,2.185964,-1.735013,-3.057093,2.402417,-3.746412
2018-08-22,3307.95,3514.405333,3870.0287,-6.054167,-15.693326,2.348895,0.136849,-2.867861,2.981303,-3.202285
2018-08-23,3320.03,3507.683,3866.64575,-5.498189,-15.241358,0.931185,-0.298636,-5.464335,2.606603,-3.554486
2018-08-24,3325.33,3499.732167,3863.28675,-5.111752,-14.994939,0.275383,2.528706,-5.695129,2.560949,-3.708203
2018-08-27,3406.57,3493.665167,3860.3561,-2.524546,-12.505351,-2.519309,-0.788938,-8.236249,0.115072,-6.004574
2018-08-28,3400.17,3486.875,3857.2525,-2.518049,-12.612971,-1.072442,0.500778,-6.728077,0.502034,-5.82765
2018-08-29,3386.57,3479.229167,3853.9141,-2.699316,-12.927167,-2.645894,0.501315,-7.63435,0.905636,-5.449467
2018-08-30,3351.09,3471.124833,3850.4295,-3.519303,-13.889903,-2.667543,2.585436,-5.470586,2.619148,-4.448403
2018-08-31,3334.5,3462.849667,3846.7225,-3.776911,-14.289874,-1.719909,-1.316166,-2.230418,3.129705,-3.973009
2018-09-03,3321.82,3455.219667,3842.77205,-3.937321,-14.568117,-2.800902,-1.002352,-1.642339,3.52337,-3.606457
